Cohort,Subcohort_Subgroup,Model_Name,Optimal_Threshold,ROC_AUC,PR_AUC,F1_Score,Accuracy,Precision,Recall,TP,TN,FP,FN,Overall_FNR,Worst_Group_FNR,FNR Gap,FPR Gap,FNR_Gap_DGAP,Equalized_Odds_Difference_EOD,Demographic_Parity_Ratio_DPR,Fairness-Performance Stability Area,Selected Ensemble Ratio,EFNHI_Star,Brier_Score,Platt_Calibration_Slope
Nationwide Cohort,Heart Failure (hf),LightGBM baseline,0.4243,0.781,0.595,0.6177,0.6949,0.5137,0.7744,1555,2829,1472,453,0.31623505976095617,0.34579439252336447,0.06710586793320056,0.4,0.06710586793320056,0.2335529339666003,1.0,,N/A,0.03213614683942743,0.1819,0.8006
Nationwide Cohort,Heart Failure (hf),LightGBM with ACT-parity,0.3821,0.7704,0.5829,0.6127,0.6748,0.4933,0.8083,1623,2634,1667,385,0.31772908366533864,0.5277777777777778,0.23479645131287114,0.3087827426810478,0.23479645131287114,0.2717895969969595,1.0,,N/A,0.21555807916472636,0.1894,0.7015
Nationwide Cohort,Heart Failure (hf),XGBoost with ACT-parity,0.4864,0.7747,0.5824,0.6138,0.6982,0.5178,0.7535,1513,2892,1409,495,0.26643426294820716,0.4444444444444444,0.19653716820490805,0.3340523882896764,0.19653716820490805,0.26529477824729225,1.0,,N/A,0.15205468852039178,0.1906,0.8276
Nationwide Cohort,Heart Failure (hf),XGBoost baseline,0.457,0.7843,0.6051,0.6175,0.6895,0.5079,0.7874,1581,2769,1532,427,0.25796812749003983,0.3333333333333333,0.1169398907103825,0.4,0.1169398907103825,0.25846994535519124,1.0,,N/A,0.06281489554647673,0.1859,0.9383
Nationwide Cohort,Heart Failure (hf),HIR-M3 Transformer,0.4822,0.5206,0.3368,0.483,0.3189,0.3184,0.9995,2007,5,4296,1,0.10358565737051793,0.10946555054732775,0.0440449897996642,0.6923076923076923,0.0440449897996642,0.36817634105367825,1.0,,N/A,0.0007951651381706796,0.2509,2.3962
Nationwide Cohort,Heart Failure (hf),HIR-M3 Transformer with ACT-parity,0.2633,0.5134,0.328,0.4834,0.3226,0.3192,0.996,2000,35,4266,8,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,N/A,0.0,0.2178,0.3538
Nationwide Cohort,Heart Failure (hf),XGBoost + HIR-M3 Ensemble (90:10),0.4724,0.7843,0.6051,0.6174,0.6928,0.5114,0.7789,1564,2807,1494,444,0.25747011952191234,0.3333333333333333,0.1169398907103825,0.4,0.1169398907103825,0.25846994535519124,1.0,,90:10,0.06316327478345335,0.1859,1.1232
Nationwide Cohort,Heart Failure (hf),XGBoost + HIR-M3 Ensemble (90:10) with ACT-parity,0.4324,0.7747,0.5828,0.614,0.6811,0.4994,0.7968,1600,2697,1604,408,0.2898406374501992,0.5,0.22891178364455894,0.31864406779661014,0.22891178364455894,0.27377792572058457,1.0,,90:10,0.19785469503471118,0.186,0.9887
