Cohort,Subcohort_Subgroup,Model_Name,Optimal_Threshold,ROC_AUC,PR_AUC,F1_Score,Accuracy,Precision,Recall,TP,TN,FP,FN,Overall_FNR,Worst_Group_FNR,FNR Gap,FPR Gap,FNR_Gap_DGAP,Equalized_Odds_Difference_EOD,Demographic_Parity_Ratio_DPR,Fairness-Performance Stability Area,Selected Ensemble Ratio,EFNHI_Star,Brier_Score,Platt_Calibration_Slope
Texas Cohort,Heart Failure + Hypertension (hf+hyp),CatBoost with ACT-parity,0.2678,0.7217,0.625,0.6737,0.6239,0.537,0.9039,254,154,219,27,0.34519572953736655,0.3968253968253968,0.1718253968253968,0.28544061302681994,0.1718253968253968,0.22863300492610839,1.0,,N/A,0.04721000077392651,0.2154,0.6246
Texas Cohort,Heart Failure + Hypertension (hf+hyp),CatBoost baseline,0.3112,0.7495,0.6739,0.6939,0.6682,0.5748,0.8754,246,191,182,35,0.298932384341637,0.3218390804597701,0.1218390804597701,0.2509578544061303,0.1218390804597701,0.1863984674329502,1.0,,N/A,0.021530293481539377,0.2022,0.7097
Texas Cohort,Heart Failure + Hypertension (hf+hyp),XGBoost with ACT-parity,0.1819,0.7372,0.6433,0.6872,0.6437,0.5517,0.911,256,165,208,25,0.33807829181494664,0.45,0.14841269841269844,0.39655172413793105,0.14841269841269844,0.27248221127531475,1.0,,N/A,0.10617704838675461,0.2171,0.4885
Texas Cohort,Heart Failure + Hypertension (hf+hyp),XGBoost baseline,0.2578,0.7368,0.6523,0.6845,0.6575,0.5664,0.8648,243,187,186,38,0.3701067615658363,0.45,0.13253968253968257,0.23371647509578547,0.13253968253968257,0.18312807881773402,1.0,,N/A,0.08224294662274788,0.2195,0.4656
Texas Cohort,Heart Failure + Hypertension (hf+hyp),HIR-M3 Transformer,0.4631,0.5382,0.476,0.6034,0.4373,0.4328,0.9964,280,6,367,1,0.2313167259786477,0.2857142857142857,0.2107142857142857,0.3933933933933934,0.2107142857142857,0.3020538395538396,1.0,,N/A,0.019455814769901696,0.25,2.398
Texas Cohort,Heart Failure + Hypertension (hf+hyp),HIR-M3 Transformer with ACT-parity,0.45,0.535,0.4629,0.6017,0.4312,0.4303,1.0,281,1,372,0,0.9857651245551602,0.9885057471264368,0.013505747126436818,0.008695652173913044,0.013505747126436818,0.01110069965017493,1.0,,N/A,0.005289264813155677,0.2457,2.5842
Texas Cohort,Heart Failure + Hypertension (hf+hyp),XGBoost + HIR-M3 Ensemble (30:70),0.4084,0.7361,0.6433,0.6846,0.6422,0.551,0.9039,254,166,207,27,0.3594306049822064,0.475,0.1734126984126984,0.23371647509578547,0.1734126984126984,0.20356458675424194,1.0,,30:70,0.1130556176547253,0.2193,2.2717
Texas Cohort,Heart Failure + Hypertension (hf+hyp),XGBoost + HIR-M3 Ensemble (30:70) with ACT-parity,0.3779,0.7384,0.6419,0.6835,0.6361,0.5456,0.9146,257,159,214,24,0.42704626334519574,0.575,0.1727011494252873,0.3448275862068966,0.1727011494252873,0.2587643678160919,1.0,,30:70,0.16929416662342295,0.2171,2.3958
