Cohort,Subcohort_Subgroup,Model_Name,Optimal_Threshold,ROC_AUC,PR_AUC,F1_Score,Accuracy,Precision,Recall,TP,TN,FP,FN,Overall_FNR,Worst_Group_FNR,FNR Gap,FPR Gap,FNR_Gap_DGAP,Equalized_Odds_Difference_EOD,Demographic_Parity_Ratio_DPR,Fairness-Performance Stability Area,Selected Ensemble Ratio,EFNHI_Star,Brier_Score,Platt_Calibration_Slope
Nationwide Cohort,Diabetes + Heart Failure (d+hf),LightGBM with ACT-parity,0.2702,0.7185,0.6165,0.6546,0.6223,0.5299,0.8559,1045,772,927,176,0.34725634725634724,0.3564356435643564,0.04579734569201599,0.2541125541125541,0.04579734569201599,0.14995494990228506,1.0,,N/A,0.008413146781526847,0.2209,0.5064
Nationwide Cohort,Diabetes + Heart Failure (d+hf),LightGBM baseline,0.3215,0.7188,0.6128,0.6669,0.6425,0.5463,0.8559,1045,831,868,176,0.3538083538083538,0.3696682464454976,0.1627716947213597,0.3392857142857143,0.1627716947213597,0.251028704503537,1.0,,N/A,0.01421064870196655,0.2185,0.5402
Nationwide Cohort,Diabetes + Heart Failure (d+hf),XGBoost with ACT-parity,0.3308,0.7225,0.6228,0.6589,0.6271,0.5335,0.8616,1052,779,920,169,0.30548730548730546,0.31683168316831684,0.04449125763640194,0.75,0.04449125763640194,0.39724562881820097,1.0,,N/A,0.008848330615792956,0.2137,0.6653
Nationwide Cohort,Diabetes + Heart Failure (d+hf),XGBoost baseline,0.331,0.7255,0.6148,0.672,0.6349,0.5382,0.8943,1092,762,937,129,0.2800982800982801,0.2938388625592417,0.05245955221441409,0.5353773584905661,0.05245955221441409,0.2939184553524901,1.0,,N/A,0.010370450345392678,0.2109,0.7347
Nationwide Cohort,Diabetes + Heart Failure (d+hf),HIR-M3 Transformer,0.4816,0.5334,0.4541,0.59,0.4188,0.4184,1.0,1221,2,1697,0,0.9983619983619983,1.0,0.0023696682464454666,0.018867924528301886,0.0023696682464454666,0.010618796387373676,1.0,,N/A,0.0032789344284209414,0.2481,20.2216
Nationwide Cohort,Diabetes + Heart Failure (d+hf),HIR-M3 Transformer with ACT-parity,0.3231,0.5308,0.4545,0.5897,0.4182,0.4182,1.0,1221,0,1699,0,0.9926289926289926,1.0,0.00990099009900991,0.0017406440382941688,0.00990099009900991,0.00582081706865204,1.0,,N/A,0.006242784059884383,0.2443,1.3652
Nationwide Cohort,Diabetes + Heart Failure (d+hf),XGBoost + HIR-M3 Ensemble (90:10),0.3447,0.7255,0.6149,0.6722,0.6346,0.5379,0.896,1094,759,940,127,0.2833742833742834,0.2985781990521327,0.05719888870730508,0.5353773584905661,0.05719888870730508,0.2962881235989356,1.0,,90:10,0.011612710336589402,0.209,0.8949
Nationwide Cohort,Diabetes + Heart Failure (d+hf),XGBoost + HIR-M3 Ensemble (90:10) with ACT-parity,0.3333,0.7229,0.6234,0.6594,0.6271,0.5334,0.8632,1054,777,922,167,0.32432432432432434,0.3448275862068966,0.05121056493030085,0.75,0.05121056493030085,0.4006052824651504,1.0,,90:10,0.003208955291001733,0.21,0.8102
