Cohort,Subcohort_Subgroup,Model_Name,Optimal_Threshold,ROC_AUC,PR_AUC,F1_Score,Accuracy,Precision,Recall,TP,TN,FP,FN,Overall_FNR,Worst_Group_FNR,FNR Gap,FPR Gap,FNR_Gap_DGAP,Equalized_Odds_Difference_EOD,Demographic_Parity_Ratio_DPR,Fairness-Performance Stability Area,Selected Ensemble Ratio,EFNHI_Star,Brier_Score,Platt_Calibration_Slope
Nationwide Cohort,Diabetes (d),LightGBM with ACT-parity,0.4562,0.7803,0.5342,0.5355,0.7189,0.4389,0.6867,1317,4527,1684,601,0.37174139728884253,0.7380952380952381,0.4163359788359789,0.16243797534749538,0.4163359788359789,0.2893869770917371,1.0,,N/A,0.548252007174002,0.1702,0.7489
Nationwide Cohort,Diabetes (d),XGBoost with ACT-parity,0.4951,0.7835,0.5279,0.541,0.7232,0.4444,0.6913,1326,4553,1658,592,0.3164754953076121,0.7142857142857143,0.42724867724867727,0.23640227703984817,0.42724867724867727,0.3318254771442627,1.0,,N/A,0.46139647372183645,0.1783,0.843
Nationwide Cohort,Diabetes (d),XGBoost baseline,0.458,0.7847,0.5278,0.5352,0.7011,0.4227,0.7294,1399,4300,1911,519,0.32533889468196037,0.5238095238095238,0.22570654277971353,0.13920737327188942,0.22570654277971353,0.18245695802580147,1.0,,N/A,0.23377576073298864,0.1754,0.9141
Nationwide Cohort,Diabetes (d),LightGBM baseline,0.4153,0.7807,0.5195,0.5304,0.7021,0.4222,0.7132,1368,4339,1872,550,0.40041710114702816,0.6428571428571429,0.25628306878306883,0.08648956356736243,0.25628306878306883,0.17138631617521563,1.0,,N/A,0.40200492302394664,0.1671,0.7865
Nationwide Cohort,Diabetes (d),HIR-M3 Transformer,0.4847,0.5461,0.2646,0.3818,0.2359,0.2359,1.0,1918,0,6211,0,0.6178310740354536,0.715,0.13243827160493826,0.20604608294930876,0.13243827160493826,0.1692421772771235,1.0,,N/A,0.13213490578597661,0.2497,10.2613
Nationwide Cohort,Diabetes (d),HIR-M3 Transformer with ACT-parity,0.1567,0.5126,0.2509,0.3821,0.2375,0.2362,0.999,1916,15,6196,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,N/A,0.0,0.1926,0.1227
Nationwide Cohort,Diabetes (d),XGBoost + HIR-M3 Ensemble (90:10),0.4671,0.7847,0.5278,0.5354,0.7039,0.4251,0.7231,1387,4335,1876,531,0.32533889468196037,0.5238095238095238,0.22570654277971353,0.13920737327188942,0.22570654277971353,0.18245695802580147,1.0,,90:10,0.23377576073298864,0.1759,1.1002
Nationwide Cohort,Diabetes (d),XGBoost + HIR-M3 Ensemble (90:10) with ACT-parity,0.49,0.7831,0.5288,0.5402,0.7281,0.4494,0.6767,1298,4621,1590,620,0.3415015641293014,0.7380952380952381,0.42713844797178135,0.21601518026565464,0.42713844797178135,0.32157681411871797,1.0,,90:10,0.5263069516492569,0.1728,1.0081
