Cohort,Subcohort_Subgroup,Model_Name,Optimal_Threshold,ROC_AUC,PR_AUC,F1_Score,Accuracy,Precision,Recall,TP,TN,FP,FN,Overall_FNR,Worst_Group_FNR,FNR Gap,FPR Gap,FNR_Gap_DGAP,Equalized_Odds_Difference_EOD,Demographic_Parity_Ratio_DPR,Fairness-Performance Stability Area,Selected Ensemble Ratio,EFNHI_Star,Brier_Score,Platt_Calibration_Slope
Texas Cohort,Hypertension (hyp),CatBoost with ACT-parity,0.515,0.7879,0.5348,0.5507,0.726,0.4606,0.6847,543,1804,636,250,0.3026481715006305,0.8333333333333334,0.5695035460992908,0.2980624638519376,0.5695035460992908,0.4337830049756142,1.0,,N/A,0.07299436038719297,0.1818,0.9016
Texas Cohort,Hypertension (hyp),CatBoost baseline,0.5166,0.7977,0.5503,0.561,0.7294,0.4658,0.7049,559,1799,641,234,0.27364438839848676,0.3046875,0.04031968390804597,0.22692307692307695,0.04031968390804597,0.13362138041556146,1.0,,N/A,0.030202194299458487,0.1783,0.9939
Texas Cohort,Hypertension (hyp),XGBoost with ACT-parity,0.4244,0.7873,0.5369,0.5422,0.6814,0.4187,0.7692,610,1593,847,183,0.3379571248423707,0.8888888888888888,0.5931442080378251,0.2765760555234239,0.5931442080378251,0.4348601317806245,1.0,,N/A,0.11528133632135415,0.1773,0.7668
Texas Cohort,Hypertension (hyp),XGBoost baseline,0.5276,0.7845,0.5258,0.5462,0.7374,0.474,0.6444,511,1873,567,282,0.32156368221941994,0.3888888888888889,0.09578544061302685,0.10962984384037017,0.09578544061302685,0.10270764222669851,1.0,,N/A,0.007595633057114067,0.1751,0.755
Texas Cohort,Hypertension (hyp),HIR-M3 Transformer,0.4635,0.5584,0.2925,0.3979,0.2651,0.249,0.9899,785,72,2368,8,0.9546027742749055,1.0,0.057446808510638325,0.032330827067669175,0.057446808510638325,0.044888817789153754,1.0,,N/A,0.06851907856433934,0.2411,5.6145
Texas Cohort,Hypertension (hyp),HIR-M3 Transformer with ACT-parity,0.1224,0.5426,0.2677,0.3974,0.3526,0.2575,0.8701,690,450,1990,103,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,N/A,0.0,0.1917,0.4258
Texas Cohort,Hypertension (hyp),XGBoost + HIR-M3 Ensemble (30:70),0.4979,0.784,0.5214,0.5482,0.7405,0.4784,0.6419,509,1885,555,284,0.3707440100882724,0.4444444444444444,0.1111111111111111,0.13609022556390976,0.1111111111111111,0.12360066833751043,1.0,,30:70,0.018596572478469967,0.2032,3.4067
Texas Cohort,Hypertension (hyp),XGBoost + HIR-M3 Ensemble (30:70) with ACT-parity,0.255,0.7768,0.5175,0.542,0.7083,0.4408,0.7037,558,1732,708,235,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,30:70,0.0,0.1609,2.2271
