Threshold,ROC_AUC,PR_AUC,F1_Score,Accuracy,Precision,Recall,Recall_Sensitivity,Specificity,Brier_Score,TP,TN,FP,FN,Cohort,Cohort Size,Num Features,Model
0.5222183675136248,0.7103131062248311,0.34700340689890297,0.37705174300453337,0.7318965710569397,0.29281320815797995,0.5293343087051938,0.5293343087051938,0.7685665854433732,0.19645528243331484,3618,29018,8738,3217,Texas Cohort,222953,4106,LightGBM
0.5395389199256897,0.711255431150607,0.3491562848770502,0.37902028698664025,0.7466977641228051,0.30359344724326226,0.5043160204828091,0.5043160204828091,0.7905763322385846,0.20296722532627295,3447,29849,7907,3388,Texas Cohort,222953,4106,XGBoost
0.5586021914897283,0.7140769091923787,0.3466969197459795,0.3785198976029789,0.76044493283398,0.31420844199748865,0.475932699341624,0.475932699341624,0.8119504184765335,0.20885425043670866,3253,30656,7100,3582,Texas Cohort,222953,4106,CatBoost
0.4990499615625613,0.6732115091141184,0.28309060308971357,0.33386533235560545,0.6536745083088515,0.23672620504037192,0.5662033650329188,0.5662033650329188,0.6695094819366458,0.22926232939535215,3870,25278,12478,2965,Texas Cohort,222953,4106,Random Forest
0.5335173319847349,0.7013219813699221,0.315888517226437,0.3625859986345255,0.7278150299387769,0.2828117319351139,0.5050475493782004,0.5050475493782004,0.7681428117385316,0.2176090688100834,3452,29002,8754,3383,Texas Cohort,222953,4106,Gradient Boosting
0.5556328089213833,0.7131835162568909,0.3353237415061917,0.37834401652805,0.7368303020788949,0.2965454243481149,0.522457937088515,0.522457937088515,0.7756383091429176,0.20885073601035814,3571,29285,8471,3264,Texas Cohort,222953,4106,Logistic Regression
