Threshold,ROC_AUC,PR_AUC,F1_Score,Accuracy,Precision,Recall,Recall_Sensitivity,Specificity,Brier_Score,TP,TN,FP,FN,Cohort,Cohort Size,Num Features,Model
0.5575659090961337,0.7186185922182039,0.31271160217119587,0.3497346027466509,0.7725383867260027,0.27706581230810307,0.47407492005481955,0.47407492005481955,0.8167529523229452,0.19455238958059973,4151,48275,10831,4605,Nationwide Cohort,339308,2075,LightGBM
0.5561155080795288,0.7180009281587878,0.3122875646538078,0.3524381984422621,0.7745719253779729,0.2799973096583266,0.4754454088624943,0.4754454088624943,0.8188847155957094,0.19924543189770463,4163,48401,10705,4593,Nationwide Cohort,339308,2075,XGBoost
0.5749553338233737,0.719887612930765,0.313204284431908,0.3518230670160323,0.7849311838731543,0.2878424533100792,0.4523755139333029,0.4523755139333029,0.8341961898961189,0.20792800759995364,3961,49306,9800,4795,Nationwide Cohort,339308,2075,CatBoost
0.39998416170033274,0.6713499227031575,0.23620633627790805,0.30017615971814443,0.6487577731278182,0.2020233955105912,0.5838282320694381,0.5838282320694381,0.6583764761614727,0.16428350016755974,5112,38914,20192,3644,Nationwide Cohort,339308,2075,Random Forest
0.5701889640732628,0.7104266835325566,0.2933468823731325,0.34056064592216273,0.785771123751142,0.2824680210684725,0.42873458200091363,0.42873458200091363,0.8386627415152438,0.21355299753076168,3754,49570,9536,5002,Nationwide Cohort,339308,2075,Gradient Boosting
0.589095395280922,0.7117219093811017,0.2934364259856373,0.3428815368196372,0.7731720255813268,0.27377462676392395,0.45865692096847877,0.45865692096847877,0.819764490914628,0.21026319135003657,4016,48453,10653,4740,Nationwide Cohort,339308,2075,Logistic Regression
