Threshold,ROC_AUC,PR_AUC,F1_Score,Accuracy,Precision,Recall_Sensitivity,Specificity,Brier_Score,TP,TN,FP,FN,Cohort,Cohort Size,Num Features,Model
0.6687158208522309,0.827732847048924,0.48648380293241467,0.48789754274158953,0.8203452501236107,0.4334712543554007,0.5579537491240364,0.8678838047839115,0.17509898437493,3981,34179,5203,3154,Texas Cohort,232581,720,LightGBM
0.2688508927822113,0.823696389526524,0.48240452975072035,0.4849610545236669,0.8152073435518198,0.42354788069073784,0.5672039243167484,0.8601391498654207,0.10293048548014615,4047,33874,5508,3088,Texas Cohort,232581,720,XGBoost
0.2481443295667493,0.8213743632037189,0.479605158306727,0.4806526542405529,0.8029322613238171,0.403385317611259,0.5945339873861247,0.8406886394799654,0.10323683471623035,4242,33108,6274,2893,Texas Cohort,232581,720,CatBoost
0.19999029261925652,0.7987466447717445,0.4350442450486058,0.4635989774369234,0.7925059655609777,0.38410535040058935,0.58458304134548,0.8301762226397846,0.11157961842940184,4171,32694,6688,2964,Texas Cohort,232581,720,Random Forest
0.2095734392164263,0.8069067762665487,0.44070370422805455,0.46733111849390924,0.7931938861061547,0.3862700228832952,0.5914505956552207,0.8297445533492458,0.10849143473241712,4220,32677,6705,2915,Texas Cohort,232581,720,Gradient Boosting
0.22931766729596578,0.8151554125108185,0.46367514727406944,0.4770088248954947,0.8063503665326655,0.4071761324214491,0.5757533286615277,0.8481285866639582,0.10459420629960967,4108,33401,5981,3027,Texas Cohort,232581,720,Logistic Regression
0.23971955478191376,0.8074346623091302,0.4508922188941188,0.4708333333333333,0.787045596233635,0.3804056970220112,0.6176594253679047,0.8177339901477833,0.1060243688521975,4407,32204,7178,2728,Texas Cohort,232581,720,Standard MLP
0.24035421013832092,0.8219781912965977,0.4756743075541963,0.4815997311376239,0.8010404798245803,0.4011009516700877,0.6025227750525578,0.8370067543547813,0.10322244553472482,4299,32963,6419,2836,Texas Cohort,232581,720,HIR-M3 Transformer
0.2861383967568748,0.8267952230567739,0.4830393160966321,0.4857436131386862,0.8061353913622976,0.4094798577059898,0.596916608269096,0.8440404245594434,0.10379656889963694,4259,33240,6142,2876,Texas Cohort,232581,720,Weighted Ensemble
