Cohort,Setting,Cohort Size,Num Features,Model,Metric,Mean,CI_Lower,CI_Upper,Formatted
Texas Cohort - Rural,Rural,25931,756,CatBoost,Brier_Score,0.18500138214619524,0.18089221618678694,0.18954154443170898,0.1850 (0.1809 - 0.1895)
Texas Cohort - Rural,Rural,25931,756,Random Forest,ROC_AUC,0.6681618541616112,0.650403912357036,0.6871686497977589,0.6682 (0.6504 - 0.6872)
Texas Cohort - Rural,Rural,25931,756,Random Forest,PR_AUC,0.2723792901747176,0.2494643330198939,0.30140012471981403,0.2724 (0.2495 - 0.3014)
Texas Cohort - Rural,Rural,25931,756,Random Forest,F1_Score,0.32445216195436416,0.3052230411041969,0.34389805809034685,0.3245 (0.3052 - 0.3439)
Texas Cohort - Rural,Rural,25931,756,Random Forest,Accuracy,0.6095083863504915,0.5964864083285135,0.6227154424522846,0.6095 (0.5965 - 0.6227)
Texas Cohort - Rural,Rural,25931,756,Random Forest,Precision,0.218838936015295,0.20288586683741522,0.234122097866359,0.2188 (0.2029 - 0.2341)
Texas Cohort - Rural,Rural,25931,756,Random Forest,Recall_Sensitivity,0.6276306131191042,0.5947467678435154,0.6612444454020941,0.6276 (0.5947 - 0.6612)
Texas Cohort - Rural,Rural,25931,756,Random Forest,Specificity,0.6063244485879897,0.5928708949050879,0.6199551350708885,0.6063 (0.5929 - 0.6200)
Texas Cohort - Rural,Rural,25931,756,Random Forest,Brier_Score,0.13171312390408066,0.12704833648408245,0.13654404905254725,0.1317 (0.1270 - 0.1365)
Texas Cohort - Rural,Rural,25931,756,Gradient Boosting,ROC_AUC,0.7185572344956453,0.7003930596763291,0.7386860439613234,0.7186 (0.7004 - 0.7387)
Texas Cohort - Rural,Rural,25931,756,Gradient Boosting,PR_AUC,0.3376431716419356,0.3055547507689726,0.37105116393427007,0.3376 (0.3056 - 0.3711)
Texas Cohort - Rural,Rural,25931,756,Gradient Boosting,F1_Score,0.37387840335273276,0.34928487471282793,0.39955187271350867,0.3739 (0.3493 - 0.3996)
Texas Cohort - Rural,Rural,25931,756,Gradient Boosting,Accuracy,0.7291844997108156,0.7154376325428956,0.7401532677848467,0.7292 (0.7154 - 0.7402)
Texas Cohort - Rural,Rural,25931,756,Gradient Boosting,Precision,0.28570438079049226,0.2646567637604006,0.30900144059866425,0.2857 (0.2647 - 0.3090)
Texas Cohort - Rural,Rural,25931,756,Gradient Boosting,Recall_Sensitivity,0.5412386186160306,0.5088273670123787,0.5772368463446854,0.5412 (0.5088 - 0.5772)
Texas Cohort - Rural,Rural,25931,756,Gradient Boosting,Specificity,0.7622246846182762,0.747689868158797,0.7748581867945528,0.7622 (0.7477 - 0.7749)
Texas Cohort - Rural,Rural,25931,756,Gradient Boosting,Brier_Score,0.19461587596176283,0.1907556453237697,0.19924876649996662,0.1946 (0.1908 - 0.1992)
Texas Cohort - Rural,Rural,25931,756,Logistic Regression,ROC_AUC,0.706185321277122,0.688600238235376,0.7238528857839197,0.7062 (0.6886 - 0.7239)
Texas Cohort - Rural,Rural,25931,756,Logistic Regression,PR_AUC,0.33081243247804815,0.30441200875042634,0.36511490580149447,0.3308 (0.3044 - 0.3651)
Texas Cohort - Rural,Rural,25931,756,Logistic Regression,F1_Score,0.3703685383773442,0.34762985595809687,0.3932115567904625,0.3704 (0.3476 - 0.3932)
Texas Cohort - Rural,Rural,25931,756,Logistic Regression,Accuracy,0.7102496626180838,0.6982793522267207,0.7212406015037595,0.7102 (0.6983 - 0.7212)
Texas Cohort - Rural,Rural,25931,756,Logistic Regression,Precision,0.27430743145676745,0.25698474618654665,0.29454545454545455,0.2743 (0.2570 - 0.2945)
Texas Cohort - Rural,Rural,25931,756,Logistic Regression,Recall_Sensitivity,0.570460067544937,0.5374609867591424,0.6018165346967402,0.5705 (0.5375 - 0.6018)
Texas Cohort - Rural,Rural,25931,756,Logistic Regression,Specificity,0.7348320355633419,0.7233020812537663,0.7460946008277601,0.7348 (0.7233 - 0.7461)
Texas Cohort - Rural,Rural,25931,756,Logistic Regression,Brier_Score,0.21099593158178528,0.2062340930766218,0.21566583417427002,0.2110 (0.2062 - 0.2157)
