Threshold,ROC_AUC,PR_AUC,F1_Score,Accuracy,Precision,Recall,Recall_Sensitivity,Specificity,Brier_Score,TP,TN,FP,FN,Cohort,Subgroup,Cohort Size,Num Features,Model
0.3137640319861868,0.5999424707431427,0.5093329418354824,0.6071794871794872,0.5013020833333334,0.45844088797108934,0.8987854251012146,0.8987854251012146,0.20288753799392098,0.2400729242071949,888,267,1049,100,Nationwide Cohort,Diabetes + Heart Failure + Hypertension (d+hf+hyp),11517,2075,Random Forest
0.07045045197585259,0.5964745640697489,0.5080587464204702,0.6047234307022996,0.4479166666666667,0.43632286995515696,0.9848178137651822,0.9848178137651822,0.044832826747720364,0.2620143097665521,973,59,1257,15,Nationwide Cohort,Diabetes + Heart Failure + Hypertension (d+hf+hyp),11517,2075,LightGBM
5.246558284723849e-08,0.5821937720733913,0.5024102129486467,0.600243013365735,0.4288194444444444,0.4288194444444444,1.0,1.0,0.0,0.28796266716781765,988,0,1316,0,Nationwide Cohort,Diabetes + Heart Failure + Hypertension (d+hf+hyp),11517,2075,Logistic Regression
0.37715442181672637,0.6118897899413017,0.5366028297441883,0.5983808518127421,0.5047743055555556,0.45871559633027525,0.8603238866396761,0.8603238866396761,0.2378419452887538,0.23992174823755105,850,313,1003,138,Nationwide Cohort,Diabetes + Heart Failure + Hypertension (d+hf+hyp),11517,2075,Gradient Boosting
0.2939722260369741,0.6124735426947073,0.5322408929903253,0.6015136558078316,0.4743923611111111,0.44563627498781083,0.9251012145748988,0.9251012145748988,0.13601823708206687,0.24179404065334886,914,179,1137,74,Nationwide Cohort,Diabetes + Heart Failure + Hypertension (d+hf+hyp),11517,2075,CatBoost
0.05268215760588646,0.6049662823179061,0.5250772153875923,0.5995743387047735,0.4283854166666667,0.4285093437635811,0.9979757085020243,0.9979757085020243,0.0007598784194528875,0.24775455084492087,986,1,1315,2,Nationwide Cohort,Diabetes + Heart Failure + Hypertension (d+hf+hyp),11517,2075,XGBoost
0.10104291886091232,0.5957266068198319,0.5107292714507431,0.600243013365735,0.4288194444444444,0.4288194444444444,1.0,1.0,0.0,0.24941805311952311,988,0,1316,0,Nationwide Cohort,Diabetes + Heart Failure + Hypertension (d+hf+hyp),11517,2075,Standard MLP
0.39932364225387573,0.5513971610696136,0.46537858687937417,0.600243013365735,0.4288194444444444,0.4288194444444444,1.0,1.0,0.0,0.2519454654742314,988,0,1316,0,Nationwide Cohort,Diabetes + Heart Failure + Hypertension (d+hf+hyp),11517,2075,Standard Transformer
0.46943509578704834,0.5011744274762192,0.43805452085916263,0.11524822695035461,0.5668402777777778,0.4642857142857143,0.06578947368421052,0.06578947368421052,0.9430091185410334,0.24822030411503077,65,1241,75,923,Nationwide Cohort,Diabetes + Heart Failure + Hypertension (d+hf+hyp),11517,2075,SAINT Transformer
0.3618253469467163,0.5068050650357481,0.43841421209025305,0.600243013365735,0.4288194444444444,0.4288194444444444,1.0,1.0,0.0,0.25253561794966767,988,0,1316,0,Nationwide Cohort,Diabetes + Heart Failure + Hypertension (d+hf+hyp),11517,2075,HIR-M3 Transformer
