Cohort,Subgroup,Cohort Size,Num Features,Model,Metric,Mean,CI_Lower,CI_Upper,Formatted
Texas Cohort,Hypertension (hyp),16161,756,CatBoost,PR_AUC,0.40943459906729096,0.37542649725655847,0.4454835135256432,0.4094 (0.3754 - 0.4455)
Texas Cohort,Hypertension (hyp),16161,756,CatBoost,F1_Score,0.4509524793513552,0.4275015089829436,0.4765571672506147,0.4510 (0.4275 - 0.4766)
Texas Cohort,Hypertension (hyp),16161,756,CatBoost,Accuracy,0.6071713578719456,0.5901562016702753,0.625139189607176,0.6072 (0.5902 - 0.6251)
Texas Cohort,Hypertension (hyp),16161,756,CatBoost,Precision,0.34299216245732195,0.31774905141460186,0.3679988292425709,0.3430 (0.3177 - 0.3680)
Texas Cohort,Hypertension (hyp),16161,756,CatBoost,Recall_Sensitivity,0.6585075033562872,0.6267860129358158,0.6854078438025323,0.6585 (0.6268 - 0.6854)
Texas Cohort,Hypertension (hyp),16161,756,CatBoost,Specificity,0.5904954086139105,0.568124352695927,0.6099728245216337,0.5905 (0.5681 - 0.6100)
Texas Cohort,Hypertension (hyp),16161,756,CatBoost,Brier_Score,0.2073529803238398,0.202085684687536,0.2121678820082375,0.2074 (0.2021 - 0.2122)
Texas Cohort,Hypertension (hyp),16161,756,XGBoost,ROC_AUC,0.6619144787536558,0.643118582577938,0.6839898020018098,0.6619 (0.6431 - 0.6840)
Texas Cohort,Hypertension (hyp),16161,756,XGBoost,PR_AUC,0.39331567123519134,0.3595110718203108,0.4267197650064305,0.3933 (0.3595 - 0.4267)
Texas Cohort,Hypertension (hyp),16161,756,XGBoost,F1_Score,0.44180397401175553,0.4180527139345995,0.46784722929889144,0.4418 (0.4181 - 0.4678)
Texas Cohort,Hypertension (hyp),16161,756,XGBoost,Accuracy,0.5916176925456234,0.5756186204763377,0.6087302814723168,0.5916 (0.5756 - 0.6087)
Texas Cohort,Hypertension (hyp),16161,756,XGBoost,Precision,0.332225135183714,0.3112354374610106,0.3555918410484042,0.3322 (0.3112 - 0.3556)
Texas Cohort,Hypertension (hyp),16161,756,XGBoost,Recall_Sensitivity,0.6596883680345595,0.628856875572912,0.6888769580910135,0.6597 (0.6289 - 0.6889)
Texas Cohort,Hypertension (hyp),16161,756,XGBoost,Specificity,0.5695189603722756,0.5497690729281351,0.588647927776939,0.5695 (0.5498 - 0.5886)
Texas Cohort,Hypertension (hyp),16161,756,XGBoost,Brier_Score,0.2023979885978681,0.19660852540147297,0.20805676699878997,0.2024 (0.1966 - 0.2081)
Texas Cohort,Hypertension (hyp),16161,756,Standard MLP,ROC_AUC,0.6385348097524911,0.6185687861073423,0.6581029340385706,0.6385 (0.6186 - 0.6581)
Texas Cohort,Hypertension (hyp),16161,756,Standard MLP,PR_AUC,0.37850114945290114,0.3482478509140639,0.4117388198911782,0.3785 (0.3482 - 0.4117)
Texas Cohort,Hypertension (hyp),16161,756,Standard MLP,F1_Score,0.4159602155260722,0.39329618419888496,0.44473101282552846,0.4160 (0.3933 - 0.4447)
Texas Cohort,Hypertension (hyp),16161,756,Standard MLP,Accuracy,0.5593287967831736,0.5431255799566965,0.5777915248994742,0.5593 (0.5431 - 0.5778)
Texas Cohort,Hypertension (hyp),16161,756,Standard MLP,Precision,0.3080786881810285,0.287919790668073,0.33456342965068997,0.3081 (0.2879 - 0.3346)
Texas Cohort,Hypertension (hyp),16161,756,Standard MLP,Recall_Sensitivity,0.6405623052074041,0.6105487591669294,0.6726790501561015,0.6406 (0.6105 - 0.6727)
Texas Cohort,Hypertension (hyp),16161,756,Standard MLP,Specificity,0.5329492891307454,0.5119701995774641,0.5528472086634233,0.5329 (0.5120 - 0.5528)
Texas Cohort,Hypertension (hyp),16161,756,Standard MLP,Brier_Score,0.23173036960764187,0.22569619423297138,0.2379341523436456,0.2317 (0.2257 - 0.2379)
Texas Cohort,Hypertension (hyp),16161,756,Standard Transformer,ROC_AUC,0.6169448165004698,0.5972605784219722,0.6402358660548721,0.6169 (0.5973 - 0.6402)
Texas Cohort,Hypertension (hyp),16161,756,Standard Transformer,PR_AUC,0.3296528276147732,0.3060210324232593,0.35928555274659585,0.3297 (0.3060 - 0.3593)
Texas Cohort,Hypertension (hyp),16161,756,Standard Transformer,F1_Score,0.4187138342873105,0.39556940075357344,0.44199051254724997,0.4187 (0.3956 - 0.4420)
Texas Cohort,Hypertension (hyp),16161,756,Standard Transformer,Accuracy,0.5383482833281782,0.5230204144757191,0.5558536962573462,0.5383 (0.5230 - 0.5559)
