Cohort,Subgroup,Cohort Size,Num Features,Model,Metric,Mean,CI_Lower,CI_Upper,Formatted
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,Gradient Boosting,Specificity,0.15633728873240368,0.09831392004601669,0.21094861534552845,0.1563 (0.0983 - 0.2109)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,Gradient Boosting,Brier_Score,0.2714181716793522,0.2443330407631701,0.2933994267983018,0.2714 (0.2443 - 0.2934)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,CatBoost,ROC_AUC,0.5830056353772658,0.5160090033770556,0.6422726144765775,0.5830 (0.5160 - 0.6423)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,CatBoost,PR_AUC,0.5890775357493122,0.5012965952168186,0.6829069376780089,0.5891 (0.5013 - 0.6829)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,CatBoost,F1_Score,0.5834425093561412,0.5075506072874495,0.6492048146178759,0.5834 (0.5076 - 0.6492)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,CatBoost,Accuracy,0.5361065573770492,0.47120901639344265,0.5943647540983608,0.5361 (0.4712 - 0.5944)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,CatBoost,Precision,0.5103732827129331,0.42857142857142855,0.6012584308196471,0.5104 (0.4286 - 0.6013)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,CatBoost,Recall_Sensitivity,0.6834645578846691,0.5876489572989078,0.761153045288912,0.6835 (0.5876 - 0.7612)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,CatBoost,Specificity,0.4014509204241441,0.31243943798449614,0.47693181818181823,0.4015 (0.3124 - 0.4769)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,CatBoost,Brier_Score,0.2719171011841698,0.2471148018134279,0.2961373943756292,0.2719 (0.2471 - 0.2961)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,XGBoost,ROC_AUC,0.5506243755434876,0.48020551551519763,0.6216061693782479,0.5506 (0.4802 - 0.6216)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,XGBoost,PR_AUC,0.5695146003068983,0.47086796267339126,0.6670758455932437,0.5695 (0.4709 - 0.6671)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,XGBoost,F1_Score,0.6098058836878519,0.5494340633933075,0.6788362541073385,0.6098 (0.5494 - 0.6788)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,XGBoost,Accuracy,0.4900409836065574,0.430327868852459,0.5655737704918032,0.4900 (0.4303 - 0.5656)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,XGBoost,Precision,0.48032817865077637,0.4215092097445039,0.5613808731039586,0.4803 (0.4215 - 0.5614)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,XGBoost,Recall_Sensitivity,0.8376605258840126,0.7618571428571428,0.8974576271186441,0.8377 (0.7619 - 0.8975)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,XGBoost,Specificity,0.17249237714761315,0.11761285909712722,0.2302440137442285,0.1725 (0.1176 - 0.2302)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,XGBoost,Brier_Score,0.31611635026730794,0.2823837887034638,0.3504720670268101,0.3161 (0.2824 - 0.3505)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,Standard MLP,ROC_AUC,0.5047076410269393,0.4311186971549278,0.572572724654378,0.5047 (0.4311 - 0.5726)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,Standard MLP,PR_AUC,0.5267623816794224,0.44339507925637117,0.6206016709202116,0.5268 (0.4434 - 0.6206)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,Standard MLP,F1_Score,0.6473111505559014,0.5936440251993834,0.7056172046955246,0.6473 (0.5936 - 0.7056)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,Standard MLP,Accuracy,0.48135245901639345,0.42612704918032784,0.5451844262295082,0.4814 (0.4261 - 0.5452)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,Standard MLP,Precision,0.4792666760202924,0.42211505893510365,0.5451380456048034,0.4793 (0.4221 - 0.5451)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,Standard MLP,Recall_Sensitivity,1.0,1.0,1.0,1.0000 (1.0000 - 1.0000)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,Standard MLP,Specificity,0.007702780712994825,0.0,0.025429161234245982,0.0077 (0.0000 - 0.0254)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,Standard MLP,Brier_Score,0.25067624827274815,0.24637897311683044,0.254909736958408,0.2507 (0.2464 - 0.2549)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,Standard Transformer,ROC_AUC,0.46527564575658686,0.39401429119080267,0.538164361634824,0.4653 (0.3940 - 0.5382)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,Standard Transformer,PR_AUC,0.4775619942118851,0.39020806650211376,0.5671061704538799,0.4776 (0.3902 - 0.5671)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,Standard Transformer,F1_Score,0.6417767451677088,0.5894931724889,0.7055702917771882,0.6418 (0.5895 - 0.7056)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,Standard Transformer,Accuracy,0.47323770491803274,0.4179303278688525,0.5450819672131147,0.4732 (0.4179 - 0.5451)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,Standard Transformer,Precision,0.4751850920996179,0.41965020576131684,0.5450819672131147,0.4752 (0.4197 - 0.5451)
Texas Cohort,Diabetes + Heart Failure (d+hf),1216,756,Standard Transformer,Recall_Sensitivity,0.9914180135268618,0.9663721899016017,1.0,0.9914 (0.9664 - 1.0000)
