Cohort,Subgroup,Cohort Size,Num Features,Model,Metric,Mean,CI_Lower,CI_Upper,Formatted
Texas Cohort,Heart Failure (hf),4852,756,CatBoost,PR_AUC,0.541589095926852,0.49478839905403177,0.5837196955843541,0.5416 (0.4948 - 0.5837)
Texas Cohort,Heart Failure (hf),4852,756,CatBoost,F1_Score,0.5654130140654735,0.5293681701929784,0.5992038878921763,0.5654 (0.5294 - 0.5992)
Texas Cohort,Heart Failure (hf),4852,756,CatBoost,Accuracy,0.5481513903192585,0.516941297631308,0.5818743563336766,0.5482 (0.5169 - 0.5819)
Texas Cohort,Heart Failure (hf),4852,756,CatBoost,Precision,0.45493614088751216,0.4182959163196709,0.49198352409530777,0.4549 (0.4183 - 0.4920)
Texas Cohort,Heart Failure (hf),4852,756,CatBoost,Recall_Sensitivity,0.7474811858386393,0.7044938016528927,0.7844760132558323,0.7475 (0.7045 - 0.7845)
Texas Cohort,Heart Failure (hf),4852,756,CatBoost,Specificity,0.41873638110167394,0.37544468377349066,0.45518766127140514,0.4187 (0.3754 - 0.4552)
Texas Cohort,Heart Failure (hf),4852,756,CatBoost,Brier_Score,0.22874843956348848,0.21778221883675686,0.23998824303300031,0.2287 (0.2178 - 0.2400)
Texas Cohort,Heart Failure (hf),4852,756,XGBoost,ROC_AUC,0.634978394084484,0.5984702401756289,0.6676731917782729,0.6350 (0.5985 - 0.6677)
Texas Cohort,Heart Failure (hf),4852,756,XGBoost,PR_AUC,0.5481855116486993,0.49845822224143,0.6016153647634657,0.5482 (0.4985 - 0.6016)
Texas Cohort,Heart Failure (hf),4852,756,XGBoost,F1_Score,0.5613098138956235,0.5223394404491143,0.5897102044152558,0.5613 (0.5223 - 0.5897)
Texas Cohort,Heart Failure (hf),4852,756,XGBoost,Accuracy,0.5390679711637487,0.5066683831101957,0.5664778578784758,0.5391 (0.5067 - 0.5665)
Texas Cohort,Heart Failure (hf),4852,756,XGBoost,Precision,0.44877799281838293,0.4153935288682226,0.4849758271513714,0.4488 (0.4154 - 0.4850)
Texas Cohort,Heart Failure (hf),4852,756,XGBoost,Recall_Sensitivity,0.7499790488101499,0.6947295321637428,0.7893709968905307,0.7500 (0.6947 - 0.7894)
Texas Cohort,Heart Failure (hf),4852,756,XGBoost,Specificity,0.40216251663670805,0.36139867016295185,0.44389543390831027,0.4022 (0.3614 - 0.4439)
Texas Cohort,Heart Failure (hf),4852,756,XGBoost,Brier_Score,0.24196562088063736,0.22677811714397064,0.2578564557069877,0.2420 (0.2268 - 0.2579)
