Threshold,ROC_AUC,PR_AUC,F1_Score,Accuracy,Precision,Recall,Recall_Sensitivity,Specificity,Brier_Score,TP,TN,FP,FN,Cohort,Subgroup,Cohort Size,Num Features,Model
0.2801833536087263,0.6372008112964826,0.33693821611778413,0.4139780440794435,0.46958434466019416,0.279064512484465,0.8014276443867618,0.8014276443867618,0.3683429023955652,0.18115387647746262,2470,3721,6381,612,Nationwide Cohort,Hypertension (hyp),65916,2075,Random Forest
0.3893204386404552,0.6723309009941555,0.39879744479634194,0.4366765830854229,0.5978458737864077,0.3246445497630332,0.6667748215444517,0.6667748215444517,0.5768164719857454,0.19887632850631065,2055,5827,4275,1027,Nationwide Cohort,Hypertension (hyp),65916,2075,LightGBM
0.43564523227107205,0.6901975257949705,0.42034203013255933,0.45059529866693804,0.5904884708737864,0.32824314306894,0.718364698247891,0.718364698247891,0.5514749554543654,0.21306919550131412,2214,5571,4531,868,Nationwide Cohort,Hypertension (hyp),65916,2075,CatBoost
0.43934205174446106,0.6834159194644219,0.41378064435781114,0.43992971667032726,0.6131674757281553,0.33250332005312083,0.6499026606099935,0.6499026606099935,0.6019600079192239,0.20669616626010096,2003,6081,4021,1079,Nationwide Cohort,Hypertension (hyp),65916,2075,XGBoost
0.46297498920749347,0.6815055865602393,0.3967693717264186,0.44449103679630986,0.5980734223300971,0.3283258479169893,0.6878650227125244,0.6878650227125244,0.5706790734508018,0.21980125298752182,2120,5765,4337,962,Nationwide Cohort,Hypertension (hyp),65916,2075,Gradient Boosting
0.43118185526081176,0.6617095181388641,0.37498005345955643,0.4329533678756477,0.5849514563106796,0.31805724725943973,0.6778066190785205,0.6778066190785205,0.556622450999802,0.22645642742093686,2089,5623,4479,993,Nationwide Cohort,Hypertension (hyp),65916,2075,Logistic Regression
0.40929821133613586,0.641206931350838,0.3499675958114836,0.41645244215938304,0.5695540048543689,0.30483215414722264,0.6570408825438028,0.6570408825438028,0.5428627994456543,0.22497719341350286,2025,5484,4618,1057,Nationwide Cohort,Hypertension (hyp),65916,2075,Standard MLP
0.4832444190979004,0.5713395173256148,0.28385286108502084,0.38061383735044213,0.45813106796116504,0.25970184571699007,0.7121998702141467,0.7121998702141467,0.3806176994654524,0.24744856484237238,2195,3845,6257,887,Nationwide Cohort,Hypertension (hyp),65916,2075,Standard Transformer
0.3939809203147888,0.5697147370667344,0.28498112620485083,0.3796702278762428,0.23809162621359223,0.23445961406452598,0.9974042829331603,0.9974042829331603,0.006434369431795684,0.38243690848438266,3074,65,10037,8,Nationwide Cohort,Hypertension (hyp),65916,2075,SAINT Transformer
0.4745456576347351,0.5676967899520928,0.2799713949307818,0.384446878422782,0.3179611650485437,0.24362311296199896,0.9110966904607398,0.9110966904607398,0.13700257374777272,0.2547750288954717,2808,1384,8718,274,Nationwide Cohort,Hypertension (hyp),65916,2075,HIR-M3 Transformer
