Threshold,ROC_AUC,PR_AUC,F1_Score,Accuracy,Precision,Recall,Recall_Sensitivity,Specificity,Brier_Score,TP,TN,FP,FN,Cohort,Subgroup,Cohort Size,Num Features,Model
0.31036717751915177,0.6191890033851611,0.41479678723539537,0.49920660107902254,0.4825381210034432,0.35970729476332036,0.8154484188698807,0.8154484188698807,0.328537170263789,0.21181800827382524,1573,1370,2800,356,Nationwide Cohort,Diabetes + Hypertension (d+hyp),30493,2075,Random Forest
0.2564011850954537,0.6507039469513035,0.46120796039459705,0.5025018953752843,0.4620429578619446,0.35512216030861554,0.8589942975635044,0.8589942975635044,0.27841726618705037,0.21663300105626032,1657,1161,3009,272,Nationwide Cohort,Diabetes + Hypertension (d+hyp),30493,2075,LightGBM
0.4126665029975943,0.6602339901018532,0.4740577193621106,0.5135266483071441,0.5076242006886375,0.3734684260131951,0.8216692586832556,0.8216692586832556,0.36235011990407673,0.22705198773119914,1585,1511,2659,344,Nationwide Cohort,Diabetes + Hypertension (d+hyp),30493,2075,Gradient Boosting
0.41455682831290996,0.6713375178550783,0.490413390820315,0.5208516628541264,0.5535333661255943,0.39424613745338305,0.767236910316226,0.767236910316226,0.4546762589928058,0.22171341252755117,1480,1896,2274,449,Nationwide Cohort,Diabetes + Hypertension (d+hyp),30493,2075,CatBoost
0.3732534348964691,0.6553018860184016,0.4688415976073352,0.507513084585514,0.5217248729299885,0.3763144717075613,0.7791601866251944,0.7791601866251944,0.4026378896882494,0.22095192388663584,1503,1679,2491,426,Nationwide Cohort,Diabetes + Hypertension (d+hyp),30493,2075,XGBoost
0.3920115913021432,0.6363134686651922,0.43335376543093085,0.5009009009009009,0.5458271847843909,0.383871858602596,0.720580611715915,0.720580611715915,0.4649880095923261,0.245837567636757,1390,1939,2231,539,Nationwide Cohort,Diabetes + Hypertension (d+hyp),30493,2075,Logistic Regression
0.43547332286834717,0.6272575718585319,0.4296402535504553,0.49438202247191015,0.5425479586817511,0.38005015324602953,0.7071021254536028,0.7071021254536028,0.46642685851318944,0.24385692013564741,1364,1945,2225,565,Nationwide Cohort,Diabetes + Hypertension (d+hyp),30493,2075,Standard MLP
0.45459023118019104,0.5384153641317116,0.3421602276080339,0.4805680119581466,0.3162813575996065,0.3162813575996065,1.0,1.0,0.0,0.25227544273333236,1929,0,4170,0,Nationwide Cohort,Diabetes + Hypertension (d+hyp),30493,2075,Standard Transformer
0.10916666686534882,0.5562742341119328,0.35647250122769303,0.4805680119581466,0.3162813575996065,0.3162813575996065,1.0,1.0,0.0,0.26221195885978343,1929,0,4170,0,Nationwide Cohort,Diabetes + Hypertension (d+hyp),30493,2075,SAINT Transformer
0.5132231712341309,0.5417530982989658,0.34763164265511076,0.015220700152207002,0.6817511067388097,0.35714285714285715,0.007776049766718507,0.007776049766718507,0.9935251798561151,0.24859225004494775,15,4143,27,1914,Nationwide Cohort,Diabetes + Hypertension (d+hyp),30493,2075,HIR-M3 Transformer
