Cohort,Subgroup,Cohort Size,Num Features,Model,Metric,Mean,CI_Lower,CI_Upper,Formatted
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,LightGBM,Specificity,0.05772333692009325,0.035291681890147364,0.07813760080645162,0.0577 (0.0353 - 0.0781)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,LightGBM,Brier_Score,0.26310232186257443,0.2367696834337954,0.28415552365487573,0.2631 (0.2368 - 0.2842)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,CatBoost,ROC_AUC,0.6480897466724578,0.6100832517786984,0.6874378592068318,0.6481 (0.6101 - 0.6874)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,CatBoost,PR_AUC,0.49499018928319416,0.4395822336924213,0.5516362243754878,0.4950 (0.4396 - 0.5516)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,CatBoost,F1_Score,0.5205724931098282,0.4801772045716682,0.5569678871235766,0.5206 (0.4802 - 0.5570)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,CatBoost,Accuracy,0.44570963541666664,0.41142578125,0.4818033854166667,0.4457 (0.4114 - 0.4818)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,CatBoost,Precision,0.36708402432686926,0.3291833456038304,0.4006518789302604,0.3671 (0.3292 - 0.4007)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,CatBoost,Recall_Sensitivity,0.8961626191511002,0.8582368330759993,0.9291787524640946,0.8962 (0.8582 - 0.9292)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,CatBoost,Specificity,0.2176561703867469,0.18624479859424764,0.255944999764251,0.2177 (0.1862 - 0.2559)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,CatBoost,Brier_Score,0.2181464076316783,0.20521333718298984,0.2312157548188126,0.2181 (0.2052 - 0.2312)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,XGBoost,ROC_AUC,0.6168332386021963,0.5751497798955109,0.654146107137016,0.6168 (0.5751 - 0.6541)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,XGBoost,PR_AUC,0.4812713116465301,0.4263943216140192,0.5407471737661896,0.4813 (0.4264 - 0.5407)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,XGBoost,F1_Score,0.5018517923135704,0.4658082975679543,0.5381341917039248,0.5019 (0.4658 - 0.5381)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,XGBoost,Accuracy,0.38624348958333327,0.3502278645833334,0.41416015625,0.3862 (0.3502 - 0.4142)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,XGBoost,Precision,0.3451738146129651,0.311776924037981,0.3802483961295161,0.3452 (0.3118 - 0.3802)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,XGBoost,Recall_Sensitivity,0.9206304507275667,0.8892963541973925,0.9506060836501902,0.9206 (0.8893 - 0.9506)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,XGBoost,Specificity,0.11571977347285287,0.08707189468946896,0.1426250646176982,0.1157 (0.0871 - 0.1426)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,XGBoost,Brier_Score,0.23421272113826955,0.21688096410496208,0.25240767377414547,0.2342 (0.2169 - 0.2524)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,Standard MLP,ROC_AUC,0.5779128950502256,0.5385961349739894,0.6210602869524001,0.5779 (0.5386 - 0.6211)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,Standard MLP,PR_AUC,0.4223142820594134,0.3650721518358944,0.4792579478786416,0.4223 (0.3651 - 0.4793)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,Standard MLP,F1_Score,0.5009257902907702,0.4673904981477498,0.536128225512604,0.5009 (0.4674 - 0.5361)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,Standard MLP,Accuracy,0.3386588541666667,0.30859375,0.3724283854166667,0.3387 (0.3086 - 0.3724)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,Standard MLP,Precision,0.3356775116207448,0.30616603895275246,0.3690977443609023,0.3357 (0.3062 - 0.3691)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,Standard MLP,Recall_Sensitivity,0.9883275318159519,0.9729372665348276,1.0,0.9883 (0.9729 - 1.0000)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,Standard MLP,Specificity,0.00973818824349929,0.0019720965309200605,0.017929181477682087,0.0097 (0.0020 - 0.0179)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,Standard MLP,Brier_Score,0.2566108893348403,0.2539092299425378,0.2593031655402954,0.2566 (0.2539 - 0.2593)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,Standard Transformer,ROC_AUC,0.5139737342109462,0.4667605660078301,0.5530678945945269,0.5140 (0.4668 - 0.5531)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,Standard Transformer,PR_AUC,0.37808793829563003,0.33267784246404364,0.42675127024184634,0.3781 (0.3327 - 0.4268)
Texas Cohort,Diabetes + Hypertension (d+hyp),3836,756,Standard Transformer,F1_Score,0.5018595736452699,0.47056179115002644,0.5371776539350279,0.5019 (0.4706 - 0.5372)
