Dataset,Method,Feature Name,Score
Diabetic Patients,Variance Threshold,BMI_Category_Obese_Class2,0.9999999473468713
Diabetic Patients,Variance Threshold,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_val_11,0.9999999465511827
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_15,0.9999999464518906
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_114,0.9999999461357473
Diabetic Patients,Variance Threshold,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_11,0.9999999456641726
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_5,0.9999999449502089
Diabetic Patients,Variance Threshold,Submitted_HIPPS_Code_5AGKS,0.9999999438491319
Diabetic Patients,Variance Threshold,White,0.9999999432843499
Diabetic Patients,Variance Threshold,hp,0.9999999426959681
Diabetic Patients,Variance Threshold,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_9,0.999999942695968
Diabetic Patients,Variance Threshold,Agency_Medicare_Number_freq,0.9999999417458914
Diabetic Patients,Variance Threshold,COUNTY_NAME_Nolan,0.9999999413525229
Diabetic Patients,Variance Threshold,COUNTY_NAME_Gray,0.9999999413525229
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_34,0.9999999413525228
Diabetic Patients,Variance Threshold,Hispanic_or_Latino,0.9999999411268403
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_0,0.9999999405011079
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_11,0.999999939426591
Diabetic Patients,Variance Threshold,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_72,0.9999999394265909
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_28,0.9999999390027773
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_11,0.9999999387214726
Diabetic Patients,Variance Threshold,Submitted_HIPPS_Code_3BGKS,0.9999999384938095
Diabetic Patients,Variance Threshold,COUNTY_NAME_Taylor,0.9999999375264659
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_val_11,0.9999999375264659
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_9,0.999999937431172
Diabetic Patients,Variance Threshold,COUNTY_NAME_Austin,0.9999999372911698
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_20,0.9999999372911698
Diabetic Patients,Variance Threshold,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_17,0.9999999372911696
Diabetic Patients,Variance Threshold,COUNTY_NAME_Gonzales,0.9999999372911695
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_114,0.9999999360385166
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_57,0.9999999360385166
Diabetic Patients,Variance Threshold,COUNTY_NAME_Red_River,0.9999999360385164
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_9,0.9999999360385164
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_val_20,0.9999999360385164
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_46,0.9999999360385163
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_20,0.9999999360385163
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_21,0.9999999355579675
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_val_8,0.9999999355579673
Diabetic Patients,Variance Threshold,COUNTY_NAME_Wichita,0.9999999355579673
Diabetic Patients,Variance Threshold,COUNTY_NAME_Gillespie,0.9999999352101481
Diabetic Patients,Variance Threshold,COUNTY_NAME_Bandera,0.999999935210148
Diabetic Patients,Variance Threshold,COUNTY_NAME_Willacy,0.999999935026852
Diabetic Patients,Variance Threshold,Submitted_HIPPS_Code_2BHMS,0.999999935026852
Diabetic Patients,Variance Threshold,Submitted_HIPPS_Code_1BFMS,0.9999999350268517
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_112,0.9999999350268517
Diabetic Patients,Variance Threshold,Submitted_HIPPS_Code_1BFNS,0.9999999341541844
Diabetic Patients,Variance Threshold,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_176,0.9999999341541843
Diabetic Patients,Variance Threshold,Submitted_HIPPS_Code_1AFLS,0.9999999341541843
Diabetic Patients,Variance Threshold,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_29,0.9999999341541843
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_27,0.9999999341541843
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_15,0.9999999341541841
Diabetic Patients,Variance Threshold,Submitted_HIPPS_Code_5AFKS,0.9999999341541841
Diabetic Patients,Variance Threshold,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_13,0.9999999341541841
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_val_30,0.999999933791711
Diabetic Patients,Variance Threshold,Submitted_HIPPS_Code_1CHKV,0.9999999326111634
Diabetic Patients,Variance Threshold,carit,0.9999999316329337
Diabetic Patients,Variance Threshold,Submitted_HIPPS_Code_1AHLS,0.9999999305651568
Diabetic Patients,Variance Threshold,COUNTY_NAME_Rockwall,0.9999999301027184
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_1,0.9999999301027184
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_142,0.9999999301027184
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_21,0.9999999300261594
Diabetic Patients,Variance Threshold,COUNTY_NAME_Howard,0.999999929886043
Diabetic Patients,Variance Threshold,Submitted_HIPPS_Code_5CGKT,0.999999929886043
Diabetic Patients,Variance Threshold,Submitted_HIPPS_Code_3BHMS,0.9999999298860428
Diabetic Patients,Variance Threshold,Submitted_HIPPS_Code_2CGMT,0.9999999298860428
Diabetic Patients,Variance Threshold,Submitted_HIPPS_Code_1CHPW,0.9999999298860427
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_11,0.9999999296981262
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_32,0.9999999291913653
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_26,0.9999999287756428
Diabetic Patients,Variance Threshold,Submitted_HIPPS_Code_1CGMS,0.9999999287171838
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_val_18,0.9999999280655532
Diabetic Patients,Variance Threshold,Submitted_HIPPS_Code_2BFKS,0.9999999275534038
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_7,0.9999999261180926
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_val_15,0.9999999256281766
Diabetic Patients,Variance Threshold,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_val_9,0.9999999217101003
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_142,0.9999999202584008
Diabetic Patients,Variance Threshold,Submitted_HIPPS_Code_1AGKS,0.999999919772581
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_13,0.9999999140442191
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_35,0.9999999135129358
Diabetic Patients,Variance Threshold,COUNTY_NAME_Lamar,0.9999999128340975
Diabetic Patients,Variance Threshold,COUNTY_NAME_Val_Verde,0.9999999128340974
Diabetic Patients,Variance Threshold,Submitted_HIPPS_Code_2CFLT,0.9999999128340974
Diabetic Patients,Variance Threshold,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_16,0.9999999128340974
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_8,0.9999999128340974
Diabetic Patients,Variance Threshold,COUNTY_NAME_Bowie,0.9999999125593302
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_72,0.9999999117225223
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_5,0.9999999117225223
Diabetic Patients,Variance Threshold,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_0,0.999999911037568
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_30,0.9999999100069302
Diabetic Patients,Variance Threshold,Submitted_HIPPS_Code_1CHNT,0.9999999097153686
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_5,0.9999999077863425
Diabetic Patients,Variance Threshold,Submitted_HIPPS_Code_2AFLS,0.9999999063902284
Diabetic Patients,Variance Threshold,Submitted_HIPPS_Code_1CHKW,0.9999999052948012
Diabetic Patients,Variance Threshold,Submitted_HIPPS_Code_1BGMT,0.9999999049189963
Diabetic Patients,Variance Threshold,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_151,0.9999999049189963
Diabetic Patients,Variance Threshold,Submitted_HIPPS_Code_1BFLS,0.9999999049189963
Diabetic Patients,Variance Threshold,Submitted_HIPPS_Code_2AHLS,0.9999999049189963
Diabetic Patients,Variance Threshold,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_114,0.999999904918996
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_10,0.9999999046906022
Diabetic Patients,Variance Threshold,dementia,0.9999999037228788
Diabetic Patients,Variance Threshold,COUNTY_NAME_Hays,0.9999999033922087
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_35,0.99999989677712
Diabetic Patients,Variance Threshold,COUNTY_NAME_Jim_Wells,0.9999998956946261
Diabetic Patients,Variance Threshold,Submitted_HIPPS_Code_1BHMS,0.9999998925040545
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_0,0.9999998873893543
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_Other,0.9999998867905866
Diabetic Patients,Variance Threshold,COUNTY_NAME_Webb,0.9999998848269627
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_6,0.9999998827679367
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_2,0.9999998827679367
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_5,0.9999998827679366
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_23,0.9999998827679366
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_26,0.9999998827679366
Diabetic Patients,Variance Threshold,Submitted_HIPPS_Code_1BFKS,0.9999998776255659
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_35,0.9999998760535803
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_25,0.9999998760535803
Diabetic Patients,Variance Threshold,Submitted_HIPPS_Code_1CHPS,0.9999998739482884
Diabetic Patients,Variance Threshold,Submitted_HIPPS_Code_2BGLT,0.999999872330956
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_15,0.9999998723309559
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_118,0.9999998723309559
Diabetic Patients,Variance Threshold,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_val_8,0.9999998723309558
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_118,0.9999998723309558
Diabetic Patients,Variance Threshold,ami,0.9999998704219517
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_28,0.9999998704219516
Diabetic Patients,Variance Threshold,COUNTY_NAME_Van_Zandt,0.9999998652904956
Diabetic Patients,Variance Threshold,Submitted_HIPPS_Code_1CHPU,0.9999998652904954
Diabetic Patients,Variance Threshold,COUNTY_NAME_Hopkins,0.999999859972183
Diabetic Patients,Variance Threshold,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_10,0.999999859972183
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_116,0.999999859972183
Diabetic Patients,Variance Threshold,COUNTY_NAME_Atascosa,0.9999998599721828
Diabetic Patients,Variance Threshold,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_19,0.9999998550783791
Diabetic Patients,Variance Threshold,aids,0.0
Diabetic Patients,Lasso (L1 LogReg),Days_Cared_For,0.6095190132661553
Diabetic Patients,Lasso (L1 LogReg),elix_quan_score,0.12851899707277512
Diabetic Patients,Lasso (L1 LogReg),Age,-0.11337374331353635
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_Other,0.08630476436382102
Diabetic Patients,Lasso (L1 LogReg),hypunc,-0.07770416344610485
Diabetic Patients,Lasso (L1 LogReg),elix_swiss_score,0.06149521368961489
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_0,0.060878399316729004
Diabetic Patients,Lasso (L1 LogReg),copd,0.060871093891723106
Diabetic Patients,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_val_9,-0.060512248340423985
Diabetic Patients,Lasso (L1 LogReg),charlson_score,0.05951140874780127
Diabetic Patients,Lasso (L1 LogReg),Asian,-0.05611062968626014
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_1BGKS,-0.05292890737059253
Diabetic Patients,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_0,-0.04929766254742535
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_0,-0.04609311537208873
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_1AFKS,-0.04450250112957228
Diabetic Patients,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_Other,0.038695579530277184
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_0,0.03825953529053292
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_1CHKW,0.037744855415596114
Diabetic Patients,Lasso (L1 LogReg),COUNTY_NAME_Galveston,0.034022642154133725
Diabetic Patients,Lasso (L1 LogReg),Agency_Medicare_Number_freq,-0.031829590996746135
Diabetic Patients,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_18,0.03125779724690857
Diabetic Patients,Lasso (L1 LogReg),BMI_Category_Obese_Class3,-0.029213173573433036
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_1CHKT,0.028914069477265405
Diabetic Patients,Lasso (L1 LogReg),chf,0.027959555945149216
Diabetic Patients,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_2,0.026585472311672437
Diabetic Patients,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_188,0.026454221040762293
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_6,-0.02510713326340427
Diabetic Patients,Lasso (L1 LogReg),COUNTY_NAME_Midland,-0.024424137008967745
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_9,0.023916494849864148
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_val_18,-0.02361603033276195
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_1CHMU,0.023536987568864957
Diabetic Patients,Lasso (L1 LogReg),Black_or_African_American,-0.023121687418708053
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_val_15,-0.022822159329208704
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_16,-0.022450207393119002
Diabetic Patients,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_4,0.02212737018620324
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_1CGKS,-0.02190791827604157
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_val_30,-0.021526422493733068
Diabetic Patients,Lasso (L1 LogReg),White,0.020444314152241738
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_28,0.019960634067761163
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_195,0.01993019755288908
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_23,0.019566536291765503
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_46,0.01855336613608185
Diabetic Patients,Lasso (L1 LogReg),COUNTY_NAME_Taylor,-0.018196587503740584
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_30,0.017848239937753647
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_1CHPT,0.01759437464999325
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_2CGMT,0.01746639798828679
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_1,0.017082222796568843
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_14,0.017014837970494582
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_1AFMS,-0.01680880075596399
Diabetic Patients,Lasso (L1 LogReg),COUNTY_NAME_Cass,-0.016169177097640222
Diabetic Patients,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_23,0.01599951726672956
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_1CFMS,0.015913375042625917
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_GRANDP_RESPS_P,-0.015864150674459638
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_Other,0.015237935488315467
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_16,-0.015224749022387676
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_28,0.014970199553967655
Diabetic Patients,Lasso (L1 LogReg),COUNTY_NAME_Parker,0.01486168444948593
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_val_20,-0.014777052475363239
Diabetic Patients,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_5,0.014492414524609603
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_0,0.014376559749502728
Diabetic Patients,Lasso (L1 LogReg),POP_URB,0.014325981754072226
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_2AHMS,0.013976006029367853
Diabetic Patients,Lasso (L1 LogReg),hp,-0.013875214777803012
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_POV_OTHER,0.013695712473782675
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_1AGKS,-0.013651973536875342
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_103,-0.01351016042214657
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_CELLULAR_ONLY,-0.012908650986977774
Diabetic Patients,Lasso (L1 LogReg),COUNTY_NAME_Montgomery,0.012836221008234474
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_val_5,0.012670363806550044
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_8,-0.012574885958562971
Diabetic Patients,Lasso (L1 LogReg),dementia,-0.012554443530032799
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_1AHMT,0.012501718832161819
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_1CGKV,0.012495338356554071
Diabetic Patients,Lasso (L1 LogReg),COUNTY_NAME_Palo_Pinto,0.012205025181086142
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_16,-0.011919449536897527
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_28,0.011827317499502192
Diabetic Patients,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_112,0.011764372441013126
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_1CHPW,0.011708488684966304
Diabetic Patients,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_9,0.011627293669316746
Diabetic Patients,Lasso (L1 LogReg),COUNTY_NAME_Potter,0.01132897989117045
Diabetic Patients,Lasso (L1 LogReg),Primary_Diagnosis_ICD_10_C_M_Code_Cluster_10,0.011133329826689521
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_18,0.011061451484060333
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_INTERNET_NO_SUBS,0.011041447064768093
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_1BHKS,-0.011026824942406924
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_val_15,-0.01091463863788087
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_118,0.010542750656539012
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_13,-0.010396064315649541
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_1CHMT,0.010389378948640466
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_20,0.010287444782522616
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_8,-0.010273406232383323
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_1CHLT,0.010259293422568773
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_1CFKS,-0.010173791039747457
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_INC50_ABOVE65,0.0099833733358173
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_val_15,-0.009974281511048453
Diabetic Patients,Lasso (L1 LogReg),COUNTY_NAME_Cooke,0.009949560131039245
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_POV_HISPANIC,0.00993680361070946
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_77,-0.009797391424042987
Diabetic Patients,Lasso (L1 LogReg),coag,0.009774763557861858
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_12,-0.009757710689575384
Diabetic Patients,Lasso (L1 LogReg),depre,0.009743078513969307
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_22,-0.009717891925920099
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_77,0.009717712118527493
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_1CHKV,0.009548523944425298
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_1CHKU,0.009488645042938395
Diabetic Patients,Lasso (L1 LogReg),COUNTY_NAME_Navarro,-0.00945115260148156
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_1BGLS,-0.009265982611211419
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_val_18,-0.009141460639838088
Diabetic Patients,Lasso (L1 LogReg),cevd,0.009003152810416554
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_57,0.008927127788433525
Diabetic Patients,Lasso (L1 LogReg),COUNTY_NAME_Montague,-0.008859500925888903
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_val_20,0.008817642392341297
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_1CHPV,0.00881601431355954
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_12,-0.008417352607288809
Diabetic Patients,Lasso (L1 LogReg),canc,0.008397024756208548
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_1BFKS,-0.008301876480021264
Diabetic Patients,Lasso (L1 LogReg),COUNTY_NAME_Bastrop,0.007992931433248144
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_DIAL_INTERNET_ONLY,-0.007949691644628746
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_1CHNU,0.007898942306262459
Diabetic Patients,Lasso (L1 LogReg),ond,-0.007630996941311002
Diabetic Patients,Lasso (L1 LogReg),COUNTY_NAME_Williamson,0.007174513916195562
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_3,-0.0070455005612316815
Diabetic Patients,Lasso (L1 LogReg),COUNTY_NAME_Brazos,0.0068879504354817595
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_10,-0.006863142813778807
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_9,0.006625012265393084
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_26,0.006439639133462993
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_5,0.0064232387386340024
Diabetic Patients,Lasso (L1 LogReg),COUNTY_NAME_Fannin,0.006238403538528729
Diabetic Patients,Lasso (L1 LogReg),COUNTY_NAME_Trinity,-0.006051823338091842
Diabetic Patients,Lasso (L1 LogReg),COUNTY_NAME_Angelina,0.006044923779571897
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_2AFMS,0.006044845782680646
Diabetic Patients,Lasso (L1 LogReg),COUNTY_NAME_Matagorda,-0.005945413630415674
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_9,0.005928533538817229
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_5CHKT,0.005923734683753474
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_1AGMS,-0.005897141110074889
Diabetic Patients,Lasso (L1 LogReg),Submitted_HIPPS_Code_1AGPS,-0.005816122140306587
Diabetic Patients,Lasso (L1 LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_8,-0.005710272455066019
