Dataset,Method,Feature Name,Score
Complete Cohort,XGBoost Importance,ACS_PCT_GRANDP_RESPS_NO_P,0.008268975652754307
Complete Cohort,XGBoost Importance,ACS_PCT_GRADUATE_DGR,0.008193517103791237
Complete Cohort,XGBoost Importance,ACS_PCT_HH_SMARTPHONE,0.008027768693864346
Complete Cohort,XGBoost Importance,ACS_PCT_HH_BROADBAND_ONLY,0.008016864769160748
Complete Cohort,XGBoost Importance,ACS_PCT_HH_1FAM_FOOD_STMP,0.00800626166164875
Complete Cohort,XGBoost Importance,Age,0.007911545224487782
Complete Cohort,XGBoost Importance,ACS_PCT_HEALTH_INC_200_399,0.007890461944043636
Complete Cohort,XGBoost Importance,ACS_PCT_LT_HS,0.007875720039010048
Complete Cohort,XGBoost Importance,ACS_PCT_HH_1PERS,0.007860781624913216
Complete Cohort,XGBoost Importance,metacanc,0.007854757830500603
Complete Cohort,XGBoost Importance,ACS_PCT_PERSON_INC_125_199,0.007851270958781242
Complete Cohort,XGBoost Importance,ACS_PCT_HH_CELLULAR_ONLY,0.007839233614504337
Complete Cohort,XGBoost Importance,drug,0.007833671756088734
Complete Cohort,XGBoost Importance,ACS_PCT_POV_OTHER,0.007787465583533049
Complete Cohort,XGBoost Importance,chf,0.007765382528305054
Complete Cohort,XGBoost Importance,Hispanic_or_Latino,0.007756792474538088
Complete Cohort,XGBoost Importance,valv,0.00770229659974575
Complete Cohort,XGBoost Importance,ACS_PCT_HH_SAT_INTERNET,0.00768408365547657
Complete Cohort,XGBoost Importance,ACS_PCT_POV_WHITE,0.007617822848260403
Complete Cohort,XGBoost Importance,ACS_PCT_HEALTH_INC_138_199,0.007510907482355833
Complete Cohort,XGBoost Importance,elix_quan_ageadj,0.007470597978681326
Complete Cohort,XGBoost Importance,ACS_PCT_VET_COLLEGE,0.0073831467889249325
Complete Cohort,XGBoost Importance,ACS_PCT_GRANDP_NO_RESPS,0.007374523673206568
Complete Cohort,XGBoost Importance,depre,0.007372850552201271
Complete Cohort,XGBoost Importance,ACS_PCT_POV_BLACK,0.007371599320322275
Complete Cohort,XGBoost Importance,ACS_TOT_POP_POV,0.007331648841500282
Complete Cohort,XGBoost Importance,ACS_PCT_HH_TABLET_ONLY,0.00732129393145442
Complete Cohort,XGBoost Importance,ACS_PCT_HH_DIAL_INTERNET_ONLY,0.007289361208677292
Complete Cohort,XGBoost Importance,ACS_PCT_NO_WORK_NO_SCHL_16_19,0.007282121106982231
Complete Cohort,XGBoost Importance,rend,0.00726246926933527
Complete Cohort,XGBoost Importance,ACS_PCT_HH_TABLET,0.007201066240668297
Complete Cohort,XGBoost Importance,ACS_PCT_HH_PC_ONLY,0.007193191442638636
Complete Cohort,XGBoost Importance,ACS_PCT_COLLEGE_ASSOCIATE_DGR,0.00703068170696497
Complete Cohort,XGBoost Importance,ACS_PCT_HH_SMARTPHONE_ONLY,0.00700833136215806
Complete Cohort,XGBoost Importance,ACS_PCT_NONVET_POV_18_64,0.007003001868724823
Complete Cohort,XGBoost Importance,POP_RUR,0.006956135854125023
Complete Cohort,XGBoost Importance,ACS_PCT_CHILDREN_GRANDPARENT,0.006890070158988237
Complete Cohort,XGBoost Importance,fed,0.006838536821305752
Complete Cohort,XGBoost Importance,copd,0.006831299047917128
Complete Cohort,XGBoost Importance,ACS_PCT_HH_KID_1PRNT,0.006829092279076576
Complete Cohort,XGBoost Importance,ACS_PCT_HH_OTHER_COMP,0.006783140357583761
Complete Cohort,XGBoost Importance,ACS_PCT_PERSON_INC_ABOVE200,0.006751011125743389
Complete Cohort,XGBoost Importance,coag,0.006715388968586922
Complete Cohort,XGBoost Importance,ACS_PCT_PERSON_INC_100_124,0.0064863585866987705
Complete Cohort,XGBoost Importance,charlson_ageadj,0.006362753454595804
Complete Cohort,XGBoost Importance,ACS_PCT_PERSON_INC_BELOW99,0.006228318903595209
Complete Cohort,XGBoost Importance,rheumd,0.0062064058147370815
Complete Cohort,XGBoost Importance,pcd,0.005867220927029848
Complete Cohort,XGBoost Importance,psycho,0.005748289171606302
Complete Cohort,XGBoost Importance,obes,0.005564298015087843
Complete Cohort,XGBoost Importance,hypothy,0.005518971011042595
Complete Cohort,XGBoost Importance,ACS_PCT_BACHELOR_DGR,0.005515419878065586
Complete Cohort,XGBoost Importance,POP_URB,0.005232261959463358
Complete Cohort,XGBoost Importance,dane,0.0051487204618752
Complete Cohort,XGBoost Importance,American_Indian_or_Alaska_Native,0.005111356731504202
Complete Cohort,XGBoost Importance,pvd,0.005089059937745333
Complete Cohort,XGBoost Importance,ACS_PCT_VET_BACHELOR,0.0049682846292853355
Complete Cohort,XGBoost Importance,alcohol,0.004618015140295029
Complete Cohort,XGBoost Importance,carit,0.004489514976739883
Complete Cohort,XGBoost Importance,ld,0.004310653079301119
Complete Cohort,XGBoost Importance,Native_Hawiian_or_Pacific_Islander,0.003756830468773842
Complete Cohort,XGBoost Importance,lymph,0.0013117619091644883
Complete Cohort,XGBoost Importance,charlson_survival_10yr,0.0
Complete Cohort,XGBoost Importance,aids,0.0
Complete Cohort,XGBoost Importance,POPPCT_RUR,0.0
Diabetic Patients,Variance Threshold,hp,1.0000000000000009
Diabetic Patients,Variance Threshold,drug,1.0000000000000007
Diabetic Patients,Variance Threshold,American_Indian_or_Alaska_Native,1.0000000000000004
Diabetic Patients,Variance Threshold,ld,1.0000000000000004
Diabetic Patients,Variance Threshold,ACS_PCT_INC50,1.0000000000000004
Diabetic Patients,Variance Threshold,ACS_PCT_VET_BACHELOR,1.0000000000000002
Diabetic Patients,Variance Threshold,ACS_PCT_HH_NO_COMP_DEV,1.0000000000000002
Diabetic Patients,Variance Threshold,copd,1.0000000000000002
Diabetic Patients,Variance Threshold,ACS_PCT_CHILD_1FAM,1.0000000000000002
Diabetic Patients,Variance Threshold,fed,1.0000000000000002
Diabetic Patients,Variance Threshold,hypunc,1.0000000000000002
Diabetic Patients,Variance Threshold,ACS_PCT_HH_PC,1.0000000000000002
Diabetic Patients,Variance Threshold,ACS_PCT_HH_OTHER_COMP_ONLY,1.0000000000000002
Diabetic Patients,Variance Threshold,metacanc,1.0000000000000002
Diabetic Patients,Variance Threshold,ACS_PCT_HH_INTERNET,1.0000000000000002
Diabetic Patients,Variance Threshold,ACS_PCT_HH_1PERS,1.0000000000000002
Diabetic Patients,Variance Threshold,pcd,1.0000000000000002
Diabetic Patients,Variance Threshold,ACS_PCT_HH_CELLULAR,1.0000000000000002
Diabetic Patients,Variance Threshold,ACS_PCT_HH_BROADBAND_ONLY,1.0000000000000002
Diabetic Patients,Variance Threshold,pvd,1.0000000000000002
Diabetic Patients,Variance Threshold,ACS_PCT_HH_LIMIT_ENGLISH,1.0000000000000002
Diabetic Patients,Variance Threshold,ACS_PCT_VET_COLLEGE,1.0000000000000002
Diabetic Patients,Variance Threshold,POPPCT_URB,1.0000000000000002
Diabetic Patients,Variance Threshold,POP_RUR,1.0000000000000002
Diabetic Patients,Variance Threshold,ACS_PCT_NO_WORK_NO_SCHL_16_19,1.0000000000000002
Diabetic Patients,Variance Threshold,ACS_PCT_LT_HS,1.0000000000000002
Diabetic Patients,Variance Threshold,cevd,1.0000000000000002
Diabetic Patients,Variance Threshold,ACS_PCT_GRADUATE_DGR,1.0000000000000002
Diabetic Patients,Variance Threshold,ACS_PCT_NONVET_POV_18_64,1.0000000000000002
Diabetic Patients,Variance Threshold,ACS_PCT_POV_MULTI,1.0000000000000002
Diabetic Patients,Variance Threshold,ACS_PCT_PERSON_INC_100_124,1.0000000000000002
Diabetic Patients,Variance Threshold,ACS_PCT_HH_ALONE_ABOVE65,1.0000000000000002
Diabetic Patients,Variance Threshold,charlson_ageadj,1.0000000000000002
Diabetic Patients,Variance Threshold,ACS_PCT_HH_PUB_ASSIST,1.0000000000000002
Diabetic Patients,Variance Threshold,ACS_PCT_HH_NO_FD_STMP_BLW_POV,1.0000000000000002
Diabetic Patients,Variance Threshold,elix_quan_ageadj,1.0000000000000002
Diabetic Patients,Variance Threshold,ACS_PCT_POV_HISPANIC,1.0000000000000002
Diabetic Patients,Variance Threshold,Black_or_African_American,1.0000000000000002
Diabetic Patients,Variance Threshold,ACS_PCT_HEALTH_INC_200_399,1.0000000000000002
Diabetic Patients,Variance Threshold,ACS_PCT_POV_NHPI,1.0000000000000002
Diabetic Patients,Variance Threshold,Asian,1.0000000000000002
Diabetic Patients,Variance Threshold,ami,1.0000000000000002
Diabetic Patients,Variance Threshold,ACS_TOT_GRANDCHILDREN_GP,1.0000000000000002
Diabetic Patients,Variance Threshold,ACS_PCT_HH_KID_1PRNT,1.0000000000000002
Diabetic Patients,Variance Threshold,ACS_PCT_PERSON_INC_BELOW99,1.0000000000000002
Diabetic Patients,Variance Threshold,Days_Cared_For,1.0
Diabetic Patients,Variance Threshold,rend,1.0
Diabetic Patients,Variance Threshold,POPPCT_RUR,1.0
Diabetic Patients,Variance Threshold,Native_Hawiian_or_Pacific_Islander,1.0
Diabetic Patients,Variance Threshold,White,1.0
Diabetic Patients,Variance Threshold,canc,1.0
Diabetic Patients,Variance Threshold,charlson_score,1.0
Diabetic Patients,Variance Threshold,ond,1.0
Diabetic Patients,Variance Threshold,obes,1.0
Diabetic Patients,Variance Threshold,elix_swiss_score,1.0
Diabetic Patients,Variance Threshold,hypothy,1.0
Diabetic Patients,Variance Threshold,elix_swiss_ageadj,1.0
Diabetic Patients,Variance Threshold,alcohol,1.0
Diabetic Patients,Variance Threshold,depre,1.0
Diabetic Patients,Variance Threshold,dementia,1.0
Diabetic Patients,Variance Threshold,ACS_PCT_COLLEGE_ASSOCIATE_DGR,1.0
Diabetic Patients,Variance Threshold,coag,1.0
Diabetic Patients,Variance Threshold,Age,1.0
Diabetic Patients,Variance Threshold,ACS_PCT_HH_SMARTPHONE_ONLY,1.0
Diabetic Patients,Variance Threshold,ACS_PCT_HH_INTERNET_NO_SUBS,1.0
Diabetic Patients,Variance Threshold,ACS_PCT_INC50_ABOVE65,1.0
Diabetic Patients,Variance Threshold,ACS_PCT_HH_FOOD_STMP_BLW_POV,1.0
Diabetic Patients,Variance Threshold,ACS_PCT_HEALTH_INC_138_199,1.0
Diabetic Patients,Variance Threshold,ACS_PCT_HH_ABOVE65,1.0
Diabetic Patients,Variance Threshold,ACS_PCT_GRANDP_RESPS_P,1.0
Diabetic Patients,Variance Threshold,ACS_PCT_GRANDP_NO_RESPS,1.0
Diabetic Patients,Variance Threshold,ACS_PCT_HS_GRADUATE,1.0
Diabetic Patients,Variance Threshold,ACS_PCT_HH_TABLET_ONLY,1.0
Diabetic Patients,Variance Threshold,ACS_PCT_HH_SMARTPHONE,1.0
Diabetic Patients,Variance Threshold,ACS_PCT_HH_NO_INTERNET,1.0
Diabetic Patients,Variance Threshold,ACS_PCT_PERSON_INC_125_199,1.0
Diabetic Patients,Variance Threshold,ACS_PCT_HH_DIAL_INTERNET_ONLY,1.0
Diabetic Patients,Variance Threshold,ACS_PCT_HH_CELLULAR_ONLY,1.0
Diabetic Patients,Variance Threshold,ACS_PCT_POSTHS_ED,1.0
Diabetic Patients,Variance Threshold,ACS_PCT_HH_BROADBAND,1.0
Diabetic Patients,Variance Threshold,charlson_survival_10yr,0.9999999999999999
Diabetic Patients,Variance Threshold,elix_quan_score,0.9999999999999999
Diabetic Patients,Variance Threshold,ACS_PCT_VET_POV_18_64,0.9999999999999999
Diabetic Patients,Variance Threshold,ACS_PCT_HH_1FAM_FOOD_STMP,0.9999999999999999
Diabetic Patients,Variance Threshold,ACS_PCT_HEALTH_INC_BELOW137,0.9999999999999999
Diabetic Patients,Variance Threshold,ACS_PCT_POV_AIAN,0.9999999999999999
Diabetic Patients,Variance Threshold,POP_URB,0.9999999999999999
Diabetic Patients,Variance Threshold,ACS_PCT_POV_WHITE,0.9999999999999999
Diabetic Patients,Variance Threshold,carit,0.9999999999999999
Diabetic Patients,Variance Threshold,chf,0.9999999999999999
Diabetic Patients,Variance Threshold,ACS_PCT_GRANDP_RESPS_NO_P,0.9999999999999999
Diabetic Patients,Variance Threshold,ACS_PCT_CHILDREN_GRANDPARENT,0.9999999999999999
Diabetic Patients,Variance Threshold,ACS_PCT_HH_TABLET,0.9999999999999999
Diabetic Patients,Variance Threshold,ACS_PCT_PERSON_INC_ABOVE200,0.9999999999999999
Diabetic Patients,Variance Threshold,ACS_PCT_HH_PC_ONLY,0.9999999999999999
Diabetic Patients,Variance Threshold,ACS_PCT_HH_OTHER_COMP,0.9999999999999999
Diabetic Patients,Variance Threshold,ACS_PCT_POV_BLACK,0.9999999999999997
Diabetic Patients,Variance Threshold,ACS_PCT_POV_OTHER,0.9999999999999997
Diabetic Patients,Variance Threshold,ACS_PCT_VET_HS,0.9999999999999997
Diabetic Patients,Variance Threshold,ACS_PCT_HEALTH_INC_ABOVE400,0.9999999999999997
Diabetic Patients,Variance Threshold,Hispanic_or_Latino,0.9999999999999997
Diabetic Patients,Variance Threshold,ACS_PCT_POV_ASIAN,0.9999999999999997
Diabetic Patients,Variance Threshold,ACS_PCT_HH_SAT_INTERNET,0.9999999999999997
Diabetic Patients,Variance Threshold,lymph,0.9999999999999997
Diabetic Patients,Variance Threshold,ACS_PCT_BACHELOR_DGR,0.9999999999999997
Diabetic Patients,Variance Threshold,ACS_TOT_POP_POV,0.9999999999999996
Diabetic Patients,Variance Threshold,psycho,0.9999999999999996
Diabetic Patients,Variance Threshold,hypc,0.9999999999999993
Diabetic Patients,Variance Threshold,rheumd,0.9999999999999993
Diabetic Patients,Variance Threshold,dane,0.9999999999999993
Diabetic Patients,Variance Threshold,valv,0.999999999999999
Diabetic Patients,Variance Threshold,wloss,0.999999999999999
Diabetic Patients,Variance Threshold,aids,0.0
Diabetic Patients,Lasso (L1 LogReg),Days_Cared_For,0.6883885804306491
Diabetic Patients,Lasso (L1 LogReg),elix_quan_score,0.20122673312788417
Diabetic Patients,Lasso (L1 LogReg),hypunc,-0.14872628392426665
Diabetic Patients,Lasso (L1 LogReg),Age,-0.12564723170216927
Diabetic Patients,Lasso (L1 LogReg),White,0.07817675930258551
Diabetic Patients,Lasso (L1 LogReg),Asian,-0.07563296372511563
Diabetic Patients,Lasso (L1 LogReg),chf,0.06655813943503501
Diabetic Patients,Lasso (L1 LogReg),copd,0.0490471256137621
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_TABLET,0.04476544548764771
Diabetic Patients,Lasso (L1 LogReg),cevd,0.039504066053699174
Diabetic Patients,Lasso (L1 LogReg),ami,0.03901562352213546
Diabetic Patients,Lasso (L1 LogReg),canc,0.036270987118576244
Diabetic Patients,Lasso (L1 LogReg),dementia,-0.030095214683852588
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_GRANDP_RESPS_P,-0.024653008742638444
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_INC50_ABOVE65,0.022490916085150373
Diabetic Patients,Lasso (L1 LogReg),ld,0.021569018676262954
Diabetic Patients,Lasso (L1 LogReg),obes,-0.02053780450427114
Diabetic Patients,Lasso (L1 LogReg),valv,0.018541982317927544
Diabetic Patients,Lasso (L1 LogReg),metacanc,-0.018223615128934997
Diabetic Patients,Lasso (L1 LogReg),Black_or_African_American,-0.017981046289552768
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_POV_OTHER,0.016708230833111005
Diabetic Patients,Lasso (L1 LogReg),ond,-0.016648825685484796
Diabetic Patients,Lasso (L1 LogReg),charlson_score,0.016624587193000997
Diabetic Patients,Lasso (L1 LogReg),psycho,-0.016081648619294873
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_CELLULAR_ONLY,-0.015587549940942223
Diabetic Patients,Lasso (L1 LogReg),alcohol,-0.015337424247121654
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_POV_MULTI,0.015138259528633784
Diabetic Patients,Lasso (L1 LogReg),lymph,-0.015019273640816726
Diabetic Patients,Lasso (L1 LogReg),pcd,0.0147062997933402
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_LIMIT_ENGLISH,0.013783839908025907
Diabetic Patients,Lasso (L1 LogReg),hypothy,-0.013780331289694893
Diabetic Patients,Lasso (L1 LogReg),pvd,0.012961289152545035
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_BROADBAND,0.012195366146549274
Diabetic Patients,Lasso (L1 LogReg),fed,-0.010997885121492537
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_POV_NHPI,-0.010741992034523345
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_OTHER_COMP,-0.010549565396409203
Diabetic Patients,Lasso (L1 LogReg),POP_URB,0.00908506604074808
Diabetic Patients,Lasso (L1 LogReg),rheumd,-0.008872705636362055
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_SAT_INTERNET,-0.0069371546883988415
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HEALTH_INC_200_399,-0.006123261847918246
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_1FAM_FOOD_STMP,-0.0048402465983342175
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_1PERS,0.004784667075803624
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_PC_ONLY,-0.004404297913385685
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_POV_HISPANIC,0.0023690874613027696
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_VET_COLLEGE,-0.0011664420259032693
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_INTERNET_NO_SUBS,0.00027184189498191615
Diabetic Patients,Lasso (L1 LogReg),coag,0.0002086299446220713
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_VET_POV_18_64,-3.7077936594846625e-05
Diabetic Patients,Lasso (L1 LogReg),rend,0.0
Diabetic Patients,Lasso (L1 LogReg),charlson_ageadj,0.0
Diabetic Patients,Lasso (L1 LogReg),Native_Hawiian_or_Pacific_Islander,0.0
Diabetic Patients,Lasso (L1 LogReg),charlson_survival_10yr,0.0
Diabetic Patients,Lasso (L1 LogReg),elix_quan_ageadj,0.0
Diabetic Patients,Lasso (L1 LogReg),wloss,0.0
Diabetic Patients,Lasso (L1 LogReg),Hispanic_or_Latino,0.0
Diabetic Patients,Lasso (L1 LogReg),aids,0.0
Diabetic Patients,Lasso (L1 LogReg),elix_swiss_score,0.0
Diabetic Patients,Lasso (L1 LogReg),elix_swiss_ageadj,0.0
Diabetic Patients,Lasso (L1 LogReg),drug,0.0
Diabetic Patients,Lasso (L1 LogReg),carit,0.0
Diabetic Patients,Lasso (L1 LogReg),American_Indian_or_Alaska_Native,0.0
Diabetic Patients,Lasso (L1 LogReg),hypc,0.0
Diabetic Patients,Lasso (L1 LogReg),POPPCT_URB,0.0
Diabetic Patients,Lasso (L1 LogReg),hp,0.0
Diabetic Patients,Lasso (L1 LogReg),dane,0.0
Diabetic Patients,Lasso (L1 LogReg),depre,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_TOT_POP_POV,0.0
Diabetic Patients,Lasso (L1 LogReg),POP_RUR,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_PUB_ASSIST,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_ABOVE65,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_ALONE_ABOVE65,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_KID_1PRNT,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_TOT_GRANDCHILDREN_GP,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HEALTH_INC_138_199,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HEALTH_INC_ABOVE400,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HEALTH_INC_BELOW137,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_FOOD_STMP_BLW_POV,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_NO_FD_STMP_BLW_POV,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_INC50,0.0
Diabetic Patients,Lasso (L1 LogReg),POPPCT_RUR,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_NONVET_POV_18_64,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_PERSON_INC_100_124,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_PERSON_INC_125_199,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_PERSON_INC_ABOVE200,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_PERSON_INC_BELOW99,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_POV_AIAN,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_POV_ASIAN,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_POV_BLACK,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_POV_WHITE,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_GRANDP_RESPS_NO_P,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_GRANDP_NO_RESPS,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_CHILD_1FAM,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_CHILDREN_GRANDPARENT,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_BACHELOR_DGR,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_COLLEGE_ASSOCIATE_DGR,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_GRADUATE_DGR,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HS_GRADUATE,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_LT_HS,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_NO_WORK_NO_SCHL_16_19,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_POSTHS_ED,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_VET_HS,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_BROADBAND_ONLY,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_CELLULAR,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_DIAL_INTERNET_ONLY,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_INTERNET,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_NO_COMP_DEV,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_NO_INTERNET,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_OTHER_COMP_ONLY,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_PC,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_SMARTPHONE,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_SMARTPHONE_ONLY,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_HH_TABLET_ONLY,0.0
Diabetic Patients,Lasso (L1 LogReg),ACS_PCT_VET_BACHELOR,0.0
Diabetic Patients,Random Forest Importance,Days_Cared_For,0.25219698736741786
Diabetic Patients,Random Forest Importance,Age,0.1447409031590453
Diabetic Patients,Random Forest Importance,elix_swiss_ageadj,0.042190781021435635
Diabetic Patients,Random Forest Importance,elix_quan_ageadj,0.0395711021983916
Diabetic Patients,Random Forest Importance,charlson_ageadj,0.03108127614847499
Diabetic Patients,Random Forest Importance,charlson_survival_10yr,0.03022628839596521
Diabetic Patients,Random Forest Importance,elix_swiss_score,0.02743273819741553
Diabetic Patients,Random Forest Importance,elix_quan_score,0.022865503874829725
Diabetic Patients,Random Forest Importance,charlson_score,0.02220015009241081
Diabetic Patients,Random Forest Importance,White,0.017688807095807182
Diabetic Patients,Random Forest Importance,hypunc,0.01721517597958971
Diabetic Patients,Random Forest Importance,Hispanic_or_Latino,0.01515208227803929
Diabetic Patients,Random Forest Importance,Black_or_African_American,0.013622881875585429
Diabetic Patients,Random Forest Importance,hypc,0.013250405234523262
Diabetic Patients,Random Forest Importance,depre,0.011308742444769286
Diabetic Patients,Random Forest Importance,cevd,0.0097939197456217
Diabetic Patients,Random Forest Importance,dementia,0.007904059448544956
Diabetic Patients,Random Forest Importance,copd,0.007760938533159669
Diabetic Patients,Random Forest Importance,hypothy,0.0072513442626888705
Diabetic Patients,Random Forest Importance,chf,0.006358187846279451
Diabetic Patients,Random Forest Importance,rend,0.00573374818712405
Diabetic Patients,Random Forest Importance,carit,0.005425946802380299
Diabetic Patients,Random Forest Importance,obes,0.005113745175566854
Diabetic Patients,Random Forest Importance,Asian,0.004293551747371619
Diabetic Patients,Random Forest Importance,ACS_PCT_VET_COLLEGE,0.0037985494179884316
Diabetic Patients,Random Forest Importance,ACS_PCT_HH_SAT_INTERNET,0.003734737000372001
Diabetic Patients,Random Forest Importance,ACS_PCT_GRANDP_NO_RESPS,0.003716790968325142
Diabetic Patients,Random Forest Importance,rheumd,0.003693604532274961
Diabetic Patients,Random Forest Importance,ACS_PCT_HH_BROADBAND_ONLY,0.0036852674871874743
Diabetic Patients,Random Forest Importance,ACS_PCT_POV_MULTI,0.0036096732981002306
Diabetic Patients,Random Forest Importance,ACS_PCT_HH_CELLULAR_ONLY,0.00356408061018648
Diabetic Patients,Random Forest Importance,ACS_PCT_INC50_ABOVE65,0.0035468385139119877
Diabetic Patients,Random Forest Importance,ACS_PCT_VET_POV_18_64,0.003546119375119594
Diabetic Patients,Random Forest Importance,ACS_PCT_GRANDP_RESPS_NO_P,0.0035434280140554542
Diabetic Patients,Random Forest Importance,POP_RUR,0.003520948160818013
Diabetic Patients,Random Forest Importance,ACS_TOT_GRANDCHILDREN_GP,0.0035107506656348597
Diabetic Patients,Random Forest Importance,ACS_PCT_HH_ABOVE65,0.003509573100755199
Diabetic Patients,Random Forest Importance,ACS_PCT_HH_INTERNET_NO_SUBS,0.0034977397510533694
Diabetic Patients,Random Forest Importance,ACS_PCT_GRANDP_RESPS_P,0.0034625066555186547
Diabetic Patients,Random Forest Importance,ACS_PCT_HEALTH_INC_200_399,0.003422609910832525
Diabetic Patients,Random Forest Importance,ACS_PCT_HH_PC_ONLY,0.0034213192477685218
Diabetic Patients,Random Forest Importance,ACS_PCT_HH_1PERS,0.00339621300718208
Diabetic Patients,Random Forest Importance,ACS_PCT_CHILDREN_GRANDPARENT,0.0033916666313480006
Diabetic Patients,Random Forest Importance,ACS_PCT_HH_LIMIT_ENGLISH,0.0033877599917047627
Diabetic Patients,Random Forest Importance,ond,0.0033811214584248705
Diabetic Patients,Random Forest Importance,ACS_PCT_POV_HISPANIC,0.00338078444693329
Diabetic Patients,Random Forest Importance,ACS_PCT_HH_NO_FD_STMP_BLW_POV,0.0033649001120324156
Diabetic Patients,Random Forest Importance,ACS_PCT_HH_OTHER_COMP,0.0033609420240720395
Diabetic Patients,Random Forest Importance,ACS_PCT_COLLEGE_ASSOCIATE_DGR,0.0032878332260110788
Diabetic Patients,Random Forest Importance,ACS_PCT_HH_ALONE_ABOVE65,0.003266532872130654
Diabetic Patients,Random Forest Importance,ACS_PCT_PERSON_INC_125_199,0.0032310677427224714
Diabetic Patients,Random Forest Importance,ACS_PCT_POV_OTHER,0.0032090963974527975
Diabetic Patients,Random Forest Importance,ACS_PCT_LT_HS,0.0031906063987444345
Diabetic Patients,Random Forest Importance,ACS_PCT_HH_DIAL_INTERNET_ONLY,0.0031825236041865003
Diabetic Patients,Random Forest Importance,ACS_TOT_POP_POV,0.003150653312511485
Diabetic Patients,Random Forest Importance,ACS_PCT_PERSON_INC_100_124,0.0031449737438058608
