Dataset,Cohort Size,Num Features,Method,Feature Name,Score
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Horry,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_DuPage,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Comal,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),Submitted_HIPPS_Code_1AGKT,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),Submitted_HIPPS_Code_2CFKT,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Washington,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Graves,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Monroe,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Pender,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Georgetown,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Geauga,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),White,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Sussex,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Armstrong,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Kerr,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Platte,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Arapahoe,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_St_Charles,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Frederick,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_30,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Forsyth,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),Submitted_HIPPS_Code_1AHNS,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Grimes,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Deschutes,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Mercer,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),Submitted_HIPPS_Code_1AGKS,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),BMI_Category_Obese_Class3,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Cumberland,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Travis,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Spokane,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Cass,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Lenawee,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Nelson,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),ACS_PCT_HH_TABLET_ONLY,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),ACS_PCT_HH_OTHER_COMP,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),rend,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),POP_URB,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),POP_RUR,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Grayson,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Lee,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),ACS_PCT_HH_BROADBAND,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),ACS_PCT_HH_LIMIT_ENGLISH,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),Submitted_HIPPS_Code_1CHNU,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),Submitted_HIPPS_Code_3AHKS,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Dubuque,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Waukesha,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),Submitted_HIPPS_Code_1CHMV,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Alameda,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Hays,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Carteret,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Laramie,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),ACS_PCT_VET_POV_18_64,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),ACS_PCT_POV_AIAN,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),psycho,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_1,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Lake,0.0005000000000000004
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Isle_of_Wight,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Independence,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Imperial,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Indian_River,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Iowa,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Dickinson,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Indiana,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Iosco,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Ingham,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Ionia,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Isabella,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Island,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Isanti,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Iron,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Iredell,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Iroquois,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Hopkins,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Hutchinson,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Holmes,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Hernando,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Hickman,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Hidalgo,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Highland,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Highlands,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Hill,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Hillsborough,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Hillsdale,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Hinds,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Hocking,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Hockley,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Hoke,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Dillon,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Honolulu,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Huron,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Hood,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Dickson,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Hot_Spring,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Houghton,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Houston,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Howard,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Howell,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Hughes,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Humboldt,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Humphreys,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Hunt,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Huntingdon,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Huntington,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Itasca,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Durham,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Itawamba,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Laclede,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Kittitas,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Klamath,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Des_Moines,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Kleberg,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Knox,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Kootenai,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Kosciusko,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_La_Crosse,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_La_Plata,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_LaGrange,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_LaPorte,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_LaSalle,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Labette,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Lackawanna,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Lafayette,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Izard,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Lamar,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Lampasas,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Lancaster,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Lane,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Lapeer,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Larimer,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Lauderdale,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Laurel,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Laurens,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Dent,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Delta,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Lawrence,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Le_Flore,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Lea,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Kitsap,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Kings,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_King_William,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Kershaw,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Jackson,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_James_City,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Jasper,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Jefferson,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Jefferson_Davis,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Jennings,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Jerome,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Jersey,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Dickenson,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Jessamine,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Jim_Wells,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Johnson,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Jones,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Josephine,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Juniata,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Kalamazoo,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Kalkaska,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Kanawha,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Herkimer,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Kane,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Kankakee,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Kauai,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Kaufman,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Kay,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Kendall,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Kenosha,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Kent,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Kenton,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Kern,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Kandiyohi,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Dodge,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Henry,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Fremont,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Garfield,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Galveston,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Gallatin,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Gadsden,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Fulton,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Fresno,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Freestone,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Dinwiddie,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Franklin,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Fort_Bend,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Forrest,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Ford,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Fond_du_Lac,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Fluvanna,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Garland,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Garrard,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Garrett,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Garvin,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Gasconade,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Gaston,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Drew,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Do_a_Ana,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Geneva,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_George,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Douglas,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Gibson,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Gila,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Giles,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Gillespie,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Gilmer,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Glades,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Floyd,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Florence,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Fleming,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Elkhart,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Dyer,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Duplin,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Eastland,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Eaton,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Eau_Claire,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Ector,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Eddy,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Edgecombe,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Dunklin,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Edgefield,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Effingham,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_El_Dorado,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Elbert,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Elk,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Ellis,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Flathead,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Elmore,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Emanuel,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Emmet,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Erath,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Dubois,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Escambia,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Essex,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Fairfax,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Fairfield,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Falls,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Faulkner,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Fauquier,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Fentress,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Flagler,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Gladwin,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Glenn,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Gloucester,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Harris,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Halifax,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Hall,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Hamblen,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Hamilton,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Hampton,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Hancock,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Hanover,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Haralson,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Hardee,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Hardeman,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Hardin,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Harford,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Harlan,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Harnett,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Dutchess,0.0
Complete Cohort,2864697,2566,Permutation Importance (Ridge/LogReg),COUNTY_NAME_Habersham,0.0
