Threshold,ROC_AUC,PR_AUC,F1_Score,Accuracy,Precision,Recall_Sensitivity,Specificity,Brier_Score,TP,TN,FP,FN,Cohort,Model
0.6273835415574807,0.8301390541326708,0.48499663721939035,0.48764238125940257,0.7949996775372444,0.39539949464145685,0.6360196215837421,0.823802752526535,0.17432111025909838,4538,32443,6939,2597,Texas Cohort,LightGBM
0.24863383173942566,0.8257220962966836,0.4799158780196966,0.482993577213069,0.8009974847905067,0.40148560817084494,0.6060266292922214,0.8363211619521609,0.10285262924153944,4324,32936,6446,2811,Texas Cohort,XGBoost
0.18360781969281173,0.7672504810392746,0.3863974377145796,0.42078383479515935,0.775694907238214,0.34837760823605113,0.5311843027330063,0.8199939058453101,0.11917379397485241,3790,32293,7089,3345,Texas Cohort,Random Forest
0.17743896118478994,0.765029420738212,0.37975275791002394,0.4199858112901591,0.7539394199969903,0.3289149932534328,0.5807988787666433,0.7853080087349551,0.1174691933424151,4144,30927,8455,2991,Texas Cohort,Gradient Boosting
0.2367705296858978,0.8006313023244872,0.43503818718370457,0.46772673733804476,0.805705441021562,0.4033519553072626,0.556552207428171,0.850845563963232,0.1078171489943164,3971,33508,5874,3164,Texas Cohort,Logistic Regression
0.29321309260596684,0.829721328370557,0.4825482307929029,0.48891377379619266,0.8037706644882516,0.4070862470862471,0.6119131044148564,0.8385302930272713,0.10615342760755592,4366,33023,6359,2769,Texas Cohort,Optimized Ensemble
