Threshold,ROC_AUC,PR_AUC,F1_Score,Accuracy,Precision,Recall_Sensitivity,Specificity,Brier_Score,TP,TN,FP,FN,Cohort,Cohort Size,Num Features,Model
0.6386616460735915,0.8216202468808256,0.4250424989568945,0.44669948759168093,0.8077634656333996,0.3578413618254256,0.5942658557775847,0.8398293601003765,0.17768900059048404,8892,83668,15957,6071,Nationwide Cohort,572939,2570,LightGBM
0.2334841936826706,0.8145559471623479,0.4178504986548809,0.4403634986747444,0.8194226271511851,0.3698605242833129,0.544075385952015,0.8607779171894605,0.09370381279759475,8141,85755,13870,6822,Nationwide Cohort,572939,2570,XGBoost
0.22676806667613994,0.8107684791033274,0.41427234036878163,0.43762222400814377,0.8167958250427619,0.3651971742823929,0.5458798369310967,0.8574855708908407,0.0940551814774504,8168,85427,14198,6795,Nationwide Cohort,572939,2570,CatBoost
0.1645798997148903,0.7728365669194385,0.35821023329570467,0.3994042575045579,0.7958861311830209,0.32431192660550456,0.5197487134932834,0.8373601003764115,0.10390192476315194,7777,83422,16203,7186,Nationwide Cohort,572939,2570,Random Forest
0.17888994125152255,0.7890374126525899,0.37266040847552706,0.4165035541361904,0.8022829615666562,0.3388225434737063,0.5403996524761078,0.8416160602258469,0.1003609297649523,8086,83846,15779,6877,Nationwide Cohort,572939,2570,Gradient Boosting
0.17639158048559433,0.7917889103452255,0.3889021152457065,0.419566265060241,0.7897860159877125,0.3280702415495346,0.5818351934772439,0.8210188205771644,0.09644195374921444,8706,81794,17831,6257,Nationwide Cohort,572939,2570,Logistic Regression
0.27896726895116924,0.8200278284091977,0.4235556141920219,0.4460490912086102,0.8239257164799106,0.37853581247961227,0.5428724186326271,0.866138017565872,0.09569176617617806,8123,86289,13336,6840,Nationwide Cohort,572939,2570,Weighted Ensemble
