Dataset,Cohort Size,Num Features,Method,Feature Name,Score
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_604,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_G1_12,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_G1_10,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_G1_9_1,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_393,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_G1_23,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_G1_17,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_649,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_4,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_589,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_442,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_G1_18,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_273,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_84,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_317,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_228,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_412,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_540,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_93,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_133,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_0,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_136,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_28,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_G2_27,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_G2_66,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_8,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_7,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_G2_18,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_180,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_G2_8,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_G2_29_1,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_11,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_375,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_G1_Other,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_470,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_274,0.0
Diabetic Patients,16496,2073,Random Forest Importance,ByDiscipline_SLP_ST,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_417,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_482,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_G0_Other,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_321,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_31,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_5_ICD_10_C_M_Cluster_G0_9,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_136,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_7_1,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_540,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_481,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_55,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_160,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_7,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_G1_10,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_G2_53,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_G1_12,0.0
Diabetic Patients,16496,2073,Random Forest Importance,ByDiscipline_Other,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_G2_34,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_362,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_386,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_128,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_49,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_159,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_G1_23,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_439,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_157,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_17_1,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_113,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_130,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_73,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_295,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_4_ICD_10_C_M_Cluster_G1_25,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_468,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_65,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_23,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_337,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_271,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_397,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_161,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G1_20,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_21_1,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Scioto,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Rensselaer,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Dodge,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Chatham,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Seminole,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Mahoning,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Bryan,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Johnson,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Minnehaha,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Kay,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Umatilla,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Baltimore,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Henrico,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Richmond,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Columbia,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Bay,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Stark,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Catawba,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Champaign,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Geneva,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Carroll,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Mecosta,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Spotsylvania,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_McLennan,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Casey,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Douglas,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Manitowoc,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Ellis,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Fairfax,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Indiana,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Sandoval,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Flagler,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Sheboygan,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Lowndes,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Mesa,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Hill,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G1_7,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Saginaw,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Greenup,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G2_52,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G2_24_1,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G0_4,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G2_10_1,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G1_3,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Pima,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G1_31,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G1_6_1,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G1_4,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G1_12,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G2_24,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G1_21,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Louisa,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Pearl_River,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Howard,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G2_36,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Osage,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Wythe,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Nueces,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Nash,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Parker,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Lawrence,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Charlotte,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Ouachita,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Lea,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Rio_Arriba,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_New_York,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Lee,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Woodford,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Linn,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Valencia,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Mendocino,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Frederick,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Alexander,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Dickson,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Surry,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Atchison,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Weber,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Hays,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Solano,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Washtenaw,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Trumbull,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_LaSalle,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Cass,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Dubuque,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Black_Hawk,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Horry,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Wasco,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Bastrop,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Salt_Lake,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Suwannee,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_San_Mateo,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Travis,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Ionia,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Medina,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Vernon,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Northumberland,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Cullman,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Anoka,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Garfield,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Grant,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_St_Francois,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Randolph,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Glades,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_San_Jacinto,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Outagamie,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Sussex,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Marshall,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Boone,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Tift,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Northampton,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Roanoke,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Brevard,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Phelps,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Hickman,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Mobile,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Collin,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Houston,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Comal,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Denton,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Tuscarawas,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Giles,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Twin_Falls,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Marathon,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_St_Clair,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Craven,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Marquette,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Indian_River,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Isle_of_Wight,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Bowie,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Fond_du_Lac,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Vermilion,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_White,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Wake,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Gladwin,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Henderson,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Durham,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Spokane,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Muskegon,0.0
Diabetic Patients,16496,2073,Random Forest Importance,COUNTY_NAME_Schuylkill,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G2_45,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G2_35,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G1_Other,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G1_12,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G1_22,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G1_18,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G1_19,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G1_24,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G1_9_1,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G1_10,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G1_Other,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G2_16,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G2_39,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G2_7,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G2_22,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G2_16,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G2_22_1,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G2_29_1,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G1_8,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G2_46,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Primary_Diagnosis_ICD_10_C_M_Code_Cluster_G2_55,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G2_21_1,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G2_24_1,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G2_12_1,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G2_63,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G2_31_1,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G2_13,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G2_58,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G2_37,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G0_Other,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G2_14_1,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G2_34,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_1_ICD_10_C_M_Cluster_G2_26,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G0_8,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G2_29_1,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G2_22_1,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G2_54,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G2_51,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G2_18,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G0_Other,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G2_21_1,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G2_34,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_2_ICD_10_C_M_Cluster_G2_26_1,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G0_8,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G1_13,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G0_9,0.0
Diabetic Patients,16496,2073,Random Forest Importance,Other_Diagnosis_Code_3_ICD_10_C_M_Cluster_G1_7,0.0
